"school_id"|"financialyear"|"description"|"feetype"|"fee"|"payable"|"startdate"|"enddate"|"lastupdate"|"staffid"|"remarks"
2|"2019-20"|"Year 8"|"Course"|38985|"Badminton School Limited"|""|""|"20190411102052"|"AA00078"|"Y7-13: Senior School Boarder: (UK/EEA) GBP33,426 per year, GBP11,142 per term; (International) GBP38,985 per year, GBP12,995 per term"
2|"2019-20"|"Year 9"|"Course"|38985|"Badminton School Limited"|""|""|"20190411102056"|"AA00078"|"Y7-13: Senior School Boarder: (UK/EEA) GBP33,426 per year, GBP11,142 per term; (International) GBP38,985 per year, GBP12,995 per term"
2|"2019-20"|"Year 10"|"Course"|38985|"Badminton School Limited"|""|""|"20190411102100"|"AA00078"|"Y7-13: Senior School Boarder: (UK/EEA) GBP33,426 per year, GBP11,142 per term; (International) GBP38,985 per year, GBP12,995 per term"
2|"2019-20"|"Year 11"|"Course"|38985|"Badminton School Limited"|""|""|"20190411102104"|"AA00078"|"Y7-13: Senior School Boarder: (UK/EEA) GBP33,426 per year, GBP11,142 per term; (International) GBP38,985 per year, GBP12,995 per term"
2|"2019-20"|"Year 12"|"Course"|38985|"Badminton School Limited"|""|""|"20190411102107"|"AA00078"|"Y7-13: Senior School Boarder: (UK/EEA) GBP33,426 per year, GBP11,142 per term; (International) GBP38,985 per year, GBP12,995 per term"
2|"2019-20"|"Year 13"|"Course"|38985|"Badminton School Limited"|""|""|"20190411102111"|"AA00078"|"Y7-13: Senior School Boarder: (UK/EEA) GBP33,426 per year, GBP11,142 per term; (International) GBP38,985 per year, GBP12,995 per term"
47|"2019-20"|"Year 9"|"Course"|37200|""|""|""|"20190508120005"|"AA00078"|"Y9-13: GBP12,400 per term"
47|"2019-20"|"Year 10"|"Course"|37200|""|""|""|"20190508120015"|"AA00078"|"Y9-13: GBP12,400 per term"
47|"2019-20"|"Year 11"|"Course"|37200|""|""|""|"20190508120019"|"AA00078"|"Y9-13: GBP12,400 per term"
47|"2019-20"|"Year 12"|"Course"|37200|""|""|""|"20190508120025"|"AA00078"|"Y9-13: GBP12,400 per term"
47|"2019-20"|"Year 13"|"Course"|37200|""|""|""|"20190508120035"|"AA00078"|"Y9-13: GBP12,400 per term"
450|"2019-20"|"Year 7"|"Course"|26340|""|""|""|"20190615162452"|"AA00078"|"Y7-8: Tuition fee GBP5,920 + Boarding supplement GBP2,860 = GBP8,780 per term"
450|"2019-20"|"Year 8"|"Course"|26340|""|""|""|"20190615162503"|"AA00078"|"Y7-8: Tuition fee GBP5,920 + Boarding supplement GBP2,860 = GBP8,780 per term"
472|"2019-20"|"Year 12"|"Course"|36540|"St Bede's School Trust Sussex"|""|""|"20191018115050"|"AA00078"|"Y12-13: GBP12,180 per term"
472|"2019-20"|"Year 13"|"Course"|36540|"St Bede's School Trust Sussex"|""|""|"20191018115059"|"AA00078"|"Y12-13: GBP12,180 per term"
49|"2019-20"|"Year 6"|"Course"|27174|""|""|""|"20190711163326"|"AA00078"|"Y6-8: GBP9,058 per term"
49|"2019-20"|"Year 7"|"Course"|27174|""|""|""|"20190711163335"|"AA00078"|"Y6-8: GBP9,058 per term"
49|"2019-20"|"Year 8"|"Course"|27174|""|""|""|"20190711163348"|"AA00078"|"Y6-8: GBP9,058 per term"
50|"2019-20"|"Year 9"|"Course"|33558|""|""|""|"20190711163859"|"AA00078"|"Y9-13: GBP11,186 per term"
50|"2019-20"|"Year 10"|"Course"|33558|""|""|""|"20190711163906"|"AA00078"|"Y9-13: GBP11,186 per term"
50|"2019-20"|"Year 11"|"Course"|33558|""|""|""|"20190711163912"|"AA00078"|"Y9-13: GBP11,186 per term"
50|"2019-20"|"Year 12"|"Course"|33558|""|""|""|"20190711163917"|"AA00078"|"Y9-13: GBP11,186 per term"
50|"2019-20"|"Year 13"|"Course"|33558|""|""|""|"20190711163923"|"AA00078"|"Y9-13: GBP11,186 per term"
53|"2019-20"|"Year 7"|"Course"|30600|"Beechwood Sacred Heart School"|""|""|"20190508151821"|"AA00078"|"Y7-13: GBP10,200 per term"
53|"2019-20"|"Year 8"|"Course"|30600|"Beechwood Sacred Heart School"|""|""|"20190508151828"|"AA00078"|"Y7-13: GBP10,200 per term"
53|"2019-20"|"Year 9"|"Course"|30600|"Beechwood Sacred Heart School"|""|""|"20190508151837"|"AA00078"|"Y7-13: GBP10,200 per term"
53|"2019-20"|"Year 10"|"Course"|30600|"Beechwood Sacred Heart School"|""|""|"20190508151843"|"AA00078"|"Y7-13: GBP10,200 per term"
53|"2019-20"|"Year 11"|"Course"|30600|"Beechwood Sacred Heart School"|""|""|"20190508151850"|"AA00078"|"Y7-13: GBP10,200 per term"
53|"2019-20"|"Year 12"|"Course"|30600|"Beechwood Sacred Heart School"|""|""|"20190508151856"|"AA00078"|"Y7-13: GBP10,200 per term"
53|"2019-20"|"Year 13"|"Course"|30600|"Beechwood Sacred Heart School"|""|""|"20190508151903"|"AA00078"|"Y7-13: GBP10,200 per term"
315|"2019-20"|"Year 3"|"Course"|18822|""|""|""|"20190604160558"|"AA00078"|"Y3-8: GBP6,274 per term"
315|"2019-20"|"Year 4"|"Course"|18822|""|""|""|"20190604160604"|"AA00078"|"Y3-8: GBP6,274 per term"
315|"2019-20"|"Year 5"|"Course"|18822|""|""|""|"20190604160610"|"AA00078"|"Y3-8: GBP6,274 per term"
315|"2019-20"|"Year 7"|"Course"|18822|""|""|""|"20190604160620"|"AA00078"|"Y3-8: GBP6,274 per term"
315|"2019-20"|"Year 8"|"Course"|18822|""|""|""|"20190604160626"|"AA00078"|"Y3-8: GBP6,274 per term"
57|"2019-20"|"Year 7"|"Course"|39372|""|""|""|"20190724114047"|"AA00078"|"Y7-13: GBP13,124 per term"
57|"2019-20"|"Year 8"|"Course"|39372|""|""|""|"20190724114057"|"AA00078"|"Y7-13: GBP13,124 per term"
57|"2019-20"|"Year 9"|"Course"|39372|""|""|""|"20190724114104"|"AA00078"|"Y7-13: GBP13,124 per term"
57|"2019-20"|"Year 10"|"Course"|39372|""|""|""|"20190724114109"|"AA00078"|"Y7-13: GBP13,124 per term"
57|"2019-20"|"Year 11"|"Course"|39372|""|""|""|"20190724114115"|"AA00078"|"Y7-13: GBP13,124 per term"
57|"2019-20"|"Year 12"|"Course"|39372|""|""|""|"20190724114122"|"AA00078"|"Y7-13: GBP13,124 per term"
57|"2019-20"|"Year 13"|"Course"|39372|""|""|""|"20190724114128"|"AA00078"|"Y7-13: GBP13,124 per term"
58|"2019-20"|"Year 13"|"Course"|34275|""|""|""|"20190716111848"|"AA00078"|"Y10-13: Tuition fee GBP7,140 per term; Boarding fee- Michaelmas Term GBP4,885, Lent Term GBP4,885, Trinity Term GBP3,085"
58|"2019-20"|"Year 12"|"Course"|34275|""|""|""|"20190716111843"|"AA00078"|"Y10-13: Tuition fee GBP7,140 per term; Boarding fee- Michaelmas Term GBP4,885, Lent Term GBP4,885, Trinity Term GBP3,085"
58|"2019-20"|"Year 11"|"Course"|34275|""|""|""|"20190716111837"|"AA00078"|"Y10-13: Tuition fee GBP7,140 per term; Boarding fee- Michaelmas Term GBP4,885, Lent Term GBP4,885, Trinity Term GBP3,085"
58|"2019-20"|"Year 9"|"Course"|35248|""|""|""|"20191018115510"|"AA00078"|"Y9-13: GBP11,749 per term"
58|"2019-20"|"Year 10"|"Course"|35248|""|""|""|"20191018115459"|"AA00078"|"Y9-13: GBP11,749 per term"
58|"2019-20"|"Year 11"|"Course"|35248|""|""|""|"20191018115519"|"AA00078"|"Y9-13: GBP11,749 per term"
58|"2019-20"|"Year 12"|"Course"|35248|""|""|""|"20191018115525"|"AA00078"|"Y9-13: GBP11,749 per term"
58|"2019-20"|"Year 13"|"Course"|35248|""|""|""|"20191018115530"|"AA00078"|"Y9-13: GBP11,749 per term"
60|"2019-20"|"Year 4"|"Course"|27285|""|""|""|"20190726162253"|"AA00078"|"Y4-8: GBP9,095 per term"
60|"2019-20"|"Year 5"|"Course"|27285|""|""|""|"20190726162300"|"AA00078"|"Y4-8: GBP9,095 per term"
60|"2019-20"|"Year 6"|"Course"|27285|""|""|""|"20190726162306"|"AA00078"|"Y4-8: GBP9,095 per term"
60|"2019-20"|"Year 7"|"Course"|27285|""|""|""|"20190726162312"|"AA00078"|"Y4-8: GBP9,095 per term"
60|"2019-20"|"Year 8"|"Course"|27285|""|""|""|"20190726162317"|"AA00078"|"Y4-8: GBP9,095 per term"
61|"2019-20"|"Year 12"|"Course"|33930|"Bishop's Stortford College"|""|""|"20190509111416"|"AA00078"|"Y12-13: GBP11,310 per term"
61|"2019-20"|"Year 12"|"Course"|33930|"Bishop's Stortford College"|""|""|"20200306115729"|"AA00078"|"Y12-13: GBP11,310 per term  Day(3-18) Boarding(13-18)"
61|"2019-20"|"Year 13"|"Course"|33930|"Bishop's Stortford College"|""|""|"20190509111421"|"AA00078"|"Y12-13: GBP11,310 per term"
65|"2019-20"|"Year 9"|"Course"|36960|""|""|""|"20191003120000"|"AA00078"|"Y9-13: GBP12,320 per term"
65|"2019-20"|"Year 10"|"Course"|36960|""|""|""|"20191003120009"|"AA00078"|"Y9-13: GBP12,320 per term"
65|"2019-20"|"Year 11"|"Course"|36960|""|""|""|"20191003120014"|"AA00078"|"Y9-13: GBP12,320 per term"
65|"2019-20"|"Year 12"|"Course"|36960|""|""|""|"20191003120024"|"AA00078"|"Y9-13: GBP12,320 per term"
65|"2019-20"|"Year 13"|"Course"|36960|""|""|""|"20191003120031"|"AA00078"|"Y9-13: GBP12,320 per term"
67|"2019-20"|"Year 9"|"Course"|32745|""|""|""|"20190509141227"|"AA00078"|"Y9-13: GBP10,915 per term"
67|"2019-20"|"Year 10"|"Course"|32745|""|""|""|"20190509141232"|"AA00078"|"Y9-13: GBP10,915 per term"
67|"2019-20"|"Year 11"|"Course"|32745|""|""|""|"20190509141238"|"AA00078"|"Y9-13: GBP10,915 per term"
67|"2019-20"|"Year 12"|"Course"|32745|""|""|""|"20190509141244"|"AA00078"|"Y9-13: GBP10,915 per term"
67|"2019-20"|"Year 13"|"Course"|32745|""|""|""|"20190509141250"|"AA00078"|"Y9-13: GBP10,915 per term"
72|"2019-20"|"Year 9"|"Course"|38850|""|""|""|"20190726162522"|"AA00078"|"Y9-13: GBP12,950 per term"
72|"2019-20"|"Year 10"|"Course"|38850|""|""|""|"20190726162527"|"AA00078"|"Y9-13: GBP12,950 per term"
72|"2019-20"|"Year 11"|"Course"|38850|""|""|""|"20190726162532"|"AA00078"|"Y9-13: GBP12,950 per term"
72|"2019-20"|"Year 12"|"Course"|38850|""|""|""|"20190726162541"|"AA00078"|"Y9-13: GBP12,950 per term"
72|"2019-20"|"Year 13"|"Course"|38850|""|""|""|"20190726162548"|"AA00078"|"Y9-13: GBP12,950 per term"
76|"2019-20"|"Year 7"|"Course"|38799|""|""|""|"20190814175733"|"AA00078"|"Y7-13: GBP12,933 per term"
76|"2019-20"|"Year 8"|"Course"|38799|""|""|""|"20190814180749"|"AA00078"|"Y7-13: GBP12,933 per term"
76|"2019-20"|"Year 9"|"Course"|38799|""|""|""|"20190814180756"|"AA00078"|"Y7-13: GBP12,933 per term"
76|"2019-20"|"Year 10"|"Course"|38799|""|""|""|"20190814180801"|"AA00078"|"Y7-13: GBP12,933 per term"
76|"2019-20"|"Year 11"|"Course"|38799|""|""|""|"20190814180808"|"AA00078"|"Y7-13: GBP12,933 per term"
76|"2019-20"|"Year 12"|"Course"|38799|""|""|""|"20190814180825"|"AA00078"|"Y7-13: GBP12,933 per term"
76|"2019-20"|"Year 13"|"Course"|38799|""|""|""|"20190814180830"|"AA00078"|"Y7-13: GBP12,933 per term"
21|"2019-20"|"Year 9"|"Course"|48270|""|""|""|"20190627115502"|"AA00078"|"Y9: GBP16,090 per term"
21|"2019-20"|"Year 10"|"Course"|48510|""|""|""|"20190627115549"|"AA00078"|"Y10: GBP16,170 per term"
21|"2019-20"|"Year 11"|"Course"|48750|""|""|""|"20190627115612"|"AA00078"|"Y11: GBP16,250 per term"
21|"2019-20"|"Year 12"|"Course"|50040|""|""|""|"20190627115637"|"AA00078"|"Y12: GBP16,680 per term"
21|"2019-20"|"Year 13"|"Course"|50880|""|""|""|"20190627115659"|"AA00078"|"Y13: GBP16,960 per term"
81|"2019-20"|"Year 7"|"Course"|30645|"Bromsgrove School"|""|""|"20190509151338"|"AA00078"|"Y7-8 :GBP10,215 per term"
81|"2019-20"|"Year 8"|"Course"|30645|"Bromsgrove School"|""|""|"20190509151341"|"AA00078"|"Y7-8 :GBP10,215 per term"
3|"2019-20"|"Year 9"|"Course"|38220|"Bromsgrove School"|""|""|"20190425103713"|"AA00078"|"Y9-13: GBP12,740 per term"
3|"2019-20"|"Year 10"|"Course"|38220|"Bromsgrove School"|""|""|"20190425103723"|"AA00078"|"Y9-13: GBP12,740 per term"
3|"2019-20"|"Year 11"|"Course"|38220|"Bromsgrove School"|""|""|"20190425103733"|"AA00078"|"Y9-13: GBP12,740 per term"
3|"2019-20"|"Year 12"|"Course"|38220|"Bromsgrove School"|""|""|"20190425103753"|"AA00078"|"Y9-13: GBP12,740 per term"
3|"2019-20"|"Year 13"|"Course"|38220|"Bromsgrove School"|""|""|"20190425103805"|"AA00078"|"Y9-13: GBP12,740 per term"
84|"2019-20"|"Year 7"|"Course"|31848|""|""|""|"20190814174308"|"AA00078"|"Y7-13: GBP10,616 per term"
84|"2019-20"|"Year 8"|"Course"|31848|""|""|""|"20190814174313"|"AA00078"|"Y7-13: GBP10,616 per term"
84|"2019-20"|"Year 9"|"Course"|31848|""|""|""|"20190814174319"|"AA00078"|"Y7-13: GBP10,616 per term"
84|"2019-20"|"Year 10"|"Course"|31848|""|""|""|"20190814174325"|"AA00078"|"Y7-13: GBP10,616 per term"
84|"2019-20"|"Year 11"|"Course"|31848|""|""|""|"20190814174331"|"AA00078"|"Y7-13: GBP10,616 per term"
84|"2019-20"|"Year 12"|"Course"|31848|""|""|""|"20190814174336"|"AA00078"|"Y7-13: GBP10,616 per term"
84|"2019-20"|"Year 13"|"Course"|31848|""|""|""|"20190814174340"|"AA00078"|"Y7-13: GBP10,616 per term"
85|"2019-20"|"Year 9"|"Course"|39693|""|""|""|"20190814175310"|"AA00078"|"Y9-13: GBP13,231 per term"
85|"2019-20"|"Year 10"|"Course"|39693|""|""|""|"20190814175316"|"AA00078"|"Y9-13: GBP13,231 per term"
85|"2019-20"|"Year 11"|"Course"|39693|""|""|""|"20190814175322"|"AA00078"|"Y9-13: GBP13,231 per term"
85|"2019-20"|"Year 12"|"Course"|39693|""|""|""|"20190814175328"|"AA00078"|"Y9-13: GBP13,231 per term"
85|"2019-20"|"Year 13"|"Course"|39693|""|""|""|"20190814175333"|"AA00078"|"Y9-13: GBP13,231 per term"
89|"2019-20"|"Year 13"|"Course"|35850|""|""|""|"20190815110117"|"AA00078"|"Y13: GBP11,950 per term"
30000|"2019-20"|"Year 8"|"Course"|20570|""|""|""|"20190529170323"|"AA00078"|"Y8-14: GBP6,856 per term"
30000|"2019-20"|"Year 9"|"Course"|20570|""|""|""|"20190529170328"|"AA00078"|"Y8-14: GBP6,856 per term"
30000|"2019-20"|"Year 10"|"Course"|20570|""|""|""|"20190529170333"|"AA00078"|"Y8-14: GBP6,856 per term"
30000|"2019-20"|"Year 11"|"Course"|20570|""|""|""|"20190529170338"|"AA00078"|"Y8-14: GBP6,856 per term"
30000|"2019-20"|"Year 12"|"Course"|20570|""|""|""|"20190529170343"|"AA00078"|"Y8-14: GBP6,856 per term"
30000|"2019-20"|"Year 13"|"Course"|20570|""|""|""|"20190529170349"|"AA00078"|"Y8-14: GBP6,856 per term"
30000|"2019-20"|"Year 14"|"Course"|20570|""|""|""|"20190529170358"|"AA00078"|"Y8-14: GBP6,856 per term"
100|"2019-20"|"Year 9"|"Course"|38058|""|""|""|"20190712101310"|"AA00078"|"Y9-13: GBP12,686 per term"
100|"2019-20"|"Year 10"|"Course"|38058|""|""|""|"20190712101316"|"AA00078"|"Y9-13: GBP12,686 per term"
100|"2019-20"|"Year 11"|"Course"|38058|""|""|""|"20190712101320"|"AA00078"|"Y9-13: GBP12,686 per term"
100|"2019-20"|"Year 12"|"Course"|38058|""|""|""|"20190712101329"|"AA00078"|"Y9-13: GBP12,686 per term"
100|"2019-20"|"Year 13"|"Course"|38058|""|""|""|"20190712101339"|"AA00078"|"Y9-13: GBP12,686 per term"
429|"2019-20"|"Year 7"|"Course"|25239|""|""|""|"20190816165951"|"AA00078"|"Y7-8: GBP8,413 per term"
429|"2019-20"|"Year 8"|"Course"|25239|""|""|""|"20190816165956"|"AA00078"|"Y7-8: GBP8,413 per term"
103|"2019-20"|"Year 12"|"Course"|38760|""|""|""|"20190627162940"|"AA00078"|"Y12-13: New entrants - GBP12,920 per term; Current pupils - GBP12,265 per term"
103|"2019-20"|"Year 13"|"Course"|38760|""|""|""|"20190627162947"|"AA00078"|"Y12-13: New entrants - GBP12,920 per term; Current pupils - GBP12,265 per term"
30049|"2019-20"|"Year 4"|"Course"|25794|""|""|""|"20190718160708"|"AA00078"|"Y4-8: Day fees GBP5,996 + Boarding supplement GBP2,602 = GBP8,598 per term"
30049|"2019-20"|"Year 5"|"Course"|25794|""|""|""|"20190718160716"|"AA00078"|"Y4-8: Day fees GBP5,996 + Boarding supplement GBP2,602 = GBP8,598 per term"
30049|"2019-20"|"Year 6"|"Course"|25794|""|""|""|"20190718160727"|"AA00078"|"Y4-8: Day fees GBP5,996 + Boarding supplement GBP2,602 = GBP8,598 per term"
30049|"2019-20"|"Year 7"|"Course"|25794|""|""|""|"20190718160733"|"AA00078"|"Y4-8: Day fees GBP5,996 + Boarding supplement GBP2,602 = GBP8,598 per term"
30049|"2019-20"|"Year 8"|"Course"|25794|""|""|""|"20190718160738"|"AA00078"|"Y4-8: Day fees GBP5,996 + Boarding supplement GBP2,602 = GBP8,598 per term"
4|"2019-20"|"Year 9"|"Course"|40695|""|""|""|"20190627111748"|"AA00078"|"Y9-13: GBP13,565 per term"
4|"2019-20"|"Year 10"|"Course"|40695|""|""|""|"20190627111754"|"AA00078"|"Y9-13: GBP13,565 per term"
4|"2019-20"|"Year 11"|"Course"|40695|""|""|""|"20190627111801"|"AA00078"|"Y9-13: GBP13,565 per term"
4|"2019-20"|"Year 12"|"Course"|40695|""|""|""|"20190627111806"|"AA00078"|"Y9-13: GBP13,565 per term"
4|"2019-20"|"Year 13"|"Course"|40695|""|""|""|"20190627111812"|"AA00078"|"Y9-13: GBP13,565 per term"
110|"2019-20"|"Year 12"|"Course"|39090|""|""|""|"20191018120317"|"AA00078"|"Y11-13: GBP13,030 per term"
110|"2019-20"|"Year 13"|"Course"|39090|""|""|""|"20191018120327"|"AA00078"|"Y11-13: GBP13,030 per term"
110|"2019-20"|"Year 12"|"Course"|39090|""|""|""|"20200306140333"|"AA00078"|"Y12-13: GBP13,030 per term"
110|"2019-20"|"Year 13"|"Course"|39090|""|""|""|"20200306140345"|"AA00078"|"Y12-13: GBP13,030 per term"
110|"2019-20"|"Year 12"|"Course"|39090|""|""|""|"20200306140422"|"AA00078"|"Y12-13: GBP13,030 per term  Day(3-13) Boarding(13-18)"
110|"2019-20"|"Year 13"|"Course"|39090|""|""|""|"20200306140427"|"AA00078"|"Y12-13: GBP13,030 per term  Day(3-13) Boarding(13-18)"
30015|"2019-20"|"Year 7"|"Course"|23790|""|""|""|"20190530144517"|"AA00078"|"Y7-8: GBP7,930 per term"
30015|"2019-20"|"Year 8"|"Course"|23790|""|""|""|"20190530144523"|"AA00078"|"Y7-8: GBP7,930 per term"
528|"2019-20"|"Year 12"|"Course"|43170|"Cheltenham Ladies' College"|""|""|"20190530164952"|"AA00078"|"Y12-13: Current pupil GBP12,780 per term; Sixth form new entrant GBP14,390 per term"
528|"2019-20"|"Year 13"|"Course"|43170|"Cheltenham Ladies' College"|""|""|"20190530164955"|"AA00078"|"Y12-13: Current pupil GBP12,780 per term; Sixth form new entrant GBP14,390 per term"
113|"2019-20"|"Year 9"|"Course"|32985|""|""|""|"20190726114209"|"AA00078"|"Y9-13: GBP10,995 per term"
113|"2019-20"|"Year 10"|"Course"|32985|""|""|""|"20190726114216"|"AA00078"|"Y9-13: GBP10,995 per term"
113|"2019-20"|"Year 11"|"Course"|32985|""|""|""|"20190726114221"|"AA00078"|"Y9-13: GBP10,995 per term"
113|"2019-20"|"Year 12"|"Course"|32985|""|""|""|"20190726114226"|"AA00078"|"Y9-13: GBP10,995 per term"
113|"2019-20"|"Year 13"|"Course"|32985|""|""|""|"20190726114231"|"AA00078"|"Y9-13: GBP10,995 per term"
115|"2019-20"|"Year 12"|"Course"|30060|""|""|""|"20190522155853"|"AA00078"|"Y12-13: GBP10,020 per term"
115|"2019-20"|"Year 13"|"Course"|30060|""|""|""|"20190522155929"|"AA00078"|"Y12-13: GBP10,020 per term"
655|"2019-20"|"Year 7"|"Course"|37890|""|""|""|"20191018120439"|"AA00078"|"Y7-13: GBP12,630 per term"
655|"2019-20"|"Year 8"|"Course"|37890|""|""|""|"20191018120445"|"AA00078"|"Y7-13: GBP12,630 per term"
655|"2019-20"|"Year 9"|"Course"|37890|""|""|""|"20191018120450"|"AA00078"|"Y7-13: GBP12,630 per term"
655|"2019-20"|"Year 10"|"Course"|37890|""|""|""|"20191018120458"|"AA00078"|"Y7-13: GBP12,630 per term"
655|"2019-20"|"Year 11"|"Course"|37890|""|""|""|"20191018120503"|"AA00078"|"Y7-13: GBP12,630 per term"
655|"2019-20"|"Year 12"|"Course"|37890|""|""|""|"20191018120507"|"AA00078"|"Y7-13: GBP12,630 per term"
655|"2019-20"|"Year 13"|"Course"|37890|""|""|""|"20191018120513"|"AA00078"|"Y7-13: GBP12,630 per term"
20|"2019-20"|"Year 12"|"Course"|32985|"City of London Freemen's School Fees Account"|""|""|"20190503164421"|"AA00078"|"Y12-13: GBP10,995 per term"
20|"2019-20"|"Year 13"|"Course"|32985|"City of London Freemen's School Fees Account"|""|""|"20190503164425"|"AA00078"|"Y12-13: GBP10,995 per term"
124|"2019-20"|"Year 9"|"Course"|36444|"Clayesmore School"|""|""|"20190522165641"|"AA00078"|"Y9-13: GBP12,148 per term"
124|"2019-20"|"Year 10"|"Course"|36444|"Clayesmore School"|""|""|"20190522165644"|"AA00078"|"Y9-13: GBP12,148 per term"
124|"2019-20"|"Year 11"|"Course"|36444|"Clayesmore School"|""|""|"20190522165648"|"AA00078"|"Y9-13: GBP12,148 per term"
124|"2019-20"|"Year 12"|"Course"|36444|"Clayesmore School"|""|""|"20190522165651"|"AA00078"|"Y9-13: GBP12,148 per term"
124|"2019-20"|"Year 13"|"Course"|36444|"Clayesmore School"|""|""|"20190522165654"|"AA00078"|"Y9-13: GBP12,148 per term"
125|"2019-20"|"Year 12"|"Course"|40575|"Clifton College"|""|""|"20190522171611"|"AA00078"|"Y12-13: Current pupil - GBP12,760 per term, GBP38,280 per annum; New pupil - GBP13,525 per term, GBP40,575 per annum"
125|"2019-20"|"Year 13"|"Course"|40575|"Clifton College"|""|""|"20190522171615"|"AA00078"|"Y12-13: Current pupil - GBP12,760 per term, GBP38,280 per annum; New pupil - GBP13,525 per term, GBP40,575 per annum"
130|"2019-20"|"Year 9"|"Course"|41900|""|""|""|"20190712102449"|"AA00078"|"Y9-13: £13,967 per term  Boarding fees are paid in two equal instalments of £20,950."
130|"2019-20"|"Year 9"|"Course"|41900|""|""|""|"20200306144546"|"AA00078"|"Y9-13: £13,967 per term  Boarding fees are paid in two equal instalments of £20,950.  Day(13-19) Boarding(13-19)"
130|"2019-20"|"Year 10"|"Course"|41900|""|""|""|"20190712102459"|"AA00078"|"Y9-13: £13,967 per term  Boarding fees are paid in two equal instalments of £20,950."
130|"2019-20"|"Year 11"|"Course"|41900|""|""|""|"20190712102506"|"AA00078"|"Y9-13: £13,967 per term  Boarding fees are paid in two equal instalments of £20,950."
130|"2019-20"|"Year 12"|"Course"|41900|""|""|""|"20190712102512"|"AA00078"|"Y9-13: £13,967 per term  Boarding fees are paid in two equal instalments of £20,950."
130|"2019-20"|"Year 13"|"Course"|41900|""|""|""|"20190712102519"|"AA00078"|"Y9-13: £13,967 per term  Boarding fees are paid in two equal instalments of £20,950."
134|"2019-20"|"Year 9"|"Course"|33300|""|""|""|"20190815114611"|"AA00078"|"Y9-13: GBP11,100 per term"
134|"2019-20"|"Year 10"|"Course"|33300|""|""|""|"20190815114617"|"AA00078"|"Y9-13: GBP11,100 per term"
134|"2019-20"|"Year 11"|"Course"|33300|""|""|""|"20190815114623"|"AA00078"|"Y9-13: GBP11,100 per term"
134|"2019-20"|"Year 12"|"Course"|33300|""|""|""|"20190815114630"|"AA00078"|"Y9-13: GBP11,100 per term"
134|"2019-20"|"Year 13"|"Course"|33300|""|""|""|"20190815114638"|"AA00078"|"Y9-13: GBP11,100 per term"
136|"2019-20"|"Year 7"|"Course"|37575|"Dauntsey’s School"|""|""|"20190523154443"|"AA00078"|"Y7-13: GBP12,535 per term"
136|"2019-20"|"Year 8"|"Course"|37575|"Dauntsey’s School"|""|""|"20190523154448"|"AA00078"|"Y7-13: GBP12,535 per term"
136|"2019-20"|"Year 9"|"Course"|37575|"Dauntsey’s School"|""|""|"20190523154451"|"AA00078"|"Y7-13: GBP12,535 per term"
136|"2019-20"|"Year 10"|"Course"|37575|"Dauntsey’s School"|""|""|"20190523154455"|"AA00078"|"Y7-13: GBP12,535 per term"
136|"2019-20"|"Year 11"|"Course"|37575|"Dauntsey’s School"|""|""|"20190523154458"|"AA00078"|"Y7-13: GBP12,535 per term"
136|"2019-20"|"Year 12"|"Course"|37575|"Dauntsey’s School"|""|""|"20190523154502"|"AA00078"|"Y7-13: GBP12,535 per term"
136|"2019-20"|"Year 13"|"Course"|37575|"Dauntsey’s School"|""|""|"20190523154506"|"AA00078"|"Y7-13: GBP12,535 per term"
139|"2019-20"|"Year 7"|"Course"|27900|"The Dean Close Foundation"|""|""|"20190523174127"|"AA00078"|"Y7-8: GBP9,300 per term"
139|"2019-20"|"Year 8"|"Course"|27900|"The Dean Close Foundation"|""|""|"20190523174132"|"AA00078"|"Y7-8: GBP9,300 per term"
140|"2019-20"|"Year 12"|"Course"|39600|""|""|""|"20190523180257"|"AA00078"|"Y12-13: GBP13,200 per term"
140|"2019-20"|"Year 13"|"Course"|39600|""|""|""|"20190523180305"|"AA00078"|"Y12-13: GBP13,200 per term"
141|"2019-20"|"Year 10"|"Course"|30867|"Denstone College"|""|""|"20190524161305"|"AA00078"|"Y10-13: GBP10,289 per term"
141|"2019-20"|"Year 11"|"Course"|30867|"Denstone College"|""|""|"20190524161308"|"AA00078"|"Y10-13: GBP10,289 per term"
141|"2019-20"|"Year 12"|"Course"|30867|"Denstone College"|""|""|"20190524161312"|"AA00078"|"Y10-13: GBP10,289 per term"
141|"2019-20"|"Year 13"|"Course"|30867|"Denstone College"|""|""|"20190524161315"|"AA00078"|"Y10-13: GBP10,289 per term"
149|"2019-20"|"Year 7"|"Course"|39150|""|""|""|"20190628110727"|"AA00078"|"Y7-13: GBP13,050 per term"
149|"2019-20"|"Year 8"|"Course"|39150|""|""|""|"20190628110733"|"AA00078"|"Y7-13: GBP13,050 per term"
149|"2019-20"|"Year 9"|"Course"|39150|""|""|""|"20190628110739"|"AA00078"|"Y7-13: GBP13,050 per term"
149|"2019-20"|"Year 10"|"Course"|39150|""|""|""|"20190628110744"|"AA00078"|"Y7-13: GBP13,050 per term"
149|"2019-20"|"Year 11"|"Course"|39150|""|""|""|"20190628110750"|"AA00078"|"Y7-13: GBP13,050 per term"
149|"2019-20"|"Year 12"|"Course"|39150|""|""|""|"20190628110800"|"AA00078"|"Y7-13: GBP13,050 per term"
149|"2019-20"|"Year 13"|"Course"|39150|""|""|""|"20190628110809"|"AA00078"|"Y7-13: GBP13,050 per term"
