"school_id"|"coursename"|"description"|"lastupdate"|"staffid"|"remarks"|"year"|"coursedate"|"name"|"subject"
7|"Year 9"|"For TS group exam and NON NATIVE candidates
3 Compulsory Papers : (1) English as an Additional Language Online + (2) English + Mathematics Online + (3) English Written + Instructions for EAL Online + Instructions for English + Maths Online + Invigilation Certificate

For TS group exam and NATIVE candidates
2 Compulsory Papers : (1) English + Mathematics Online + (2) English Written + Instructions for English + Maths Online + Invigilation Certificate

Please ask candidate to bring along passport for exam. Invigilator MUST take photograph for each candidate with her passport for school record.

For Scholarship candidates :
2 Compulsory Papers : (1) English (S) + (2) Mathematics Online (S) + Instructions for Mathematics Online (S)"|"20221205181350"|"AA00068"|""|"2023-24"|"20221025"|""|""
549|"Year 8"|""|"20220309132021"|"AA00080"|""|"2023-24"|"20220309"|""|""
549|"Year 7"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
549|"Year 9"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
549|"Year 10"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
456|"Year 10"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
456|"Year 10"|"4 Compulsory Papers : (1) English for Speakers of Other Lanugages + (2) English Writing + (3) Mathematics Online + (4) Reasoning Online"|"20221207104314"|"AA00068"|""|"2023-24"|"20221207"|""|""
10|"Year 7"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
577|"Year 12"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
136|"Year 7"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
136|"Year 7"|"4 Complusory Papers : (1) Creative Writing + (2) Comprehension and SPAG Online + (3) Mathematics Online + (4) Verbal Reasoning Online"|"20221213143723"|"AA00097"|""|"2023-24"|"20221213"|""|""
2|"Year 3"|""|"20220506151219"|"AA00082"|""|"2023-24"|"20220506"|""|""
367|"Year 12"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
549|"Year 5"|""|"20220905140710"|"AA00095"|""|"2023-24"|"20220905"|""|""
100|"Year 9"|"5 Compulsory Papers : (1) Creative Writing + (2) English Online + (3) Mathematics Online + (4) Non-Verbal Reasoning Online + (5) Verbal Reasoning Online + ISEB CPT Centre Declaration Form + ISEB CPT Centre Guide

ISEB Common Pre-Tests (CPT) : 143 mins
(2) English Online (25mins)
(3) Mathematics Online (50mins)
(4) Non-Verbal Reasoning Online (32mins)
(5) Verbal Reasoning Online (36mins)

The four tests can be taken together or at separate times, either in the candidate's own school or at the senior school for which he or she is entered.

About CPT :
www.iseb.co.uk/Schools/General-information/Common-Pre-Tests
www.iseb.co.uk/Parents/What-are-the-Common-Pre-Tests

Familiarisation Test :
https://testwise.testingforschools.com/tests/player-demo-iseb/#/

ISEB does not reveal the number of questions for each module of the Common Pre-Tests.

Candidates are encouraged to work steadily through each test module and should try to answer all the questions they meet. The time allowance for each module has been carefully designed to give candidates time to consider their answers.

While taking the tests, candidates can see their progress within the test (number of questions answered in relation to overall number of questions). There are a finite number of questions and if the end of those questions is reached the test will end."|"20220329163257"|"AA00068"|""|"2023-24"|"20210713"|""|""
603|"Year 12"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
30156|"Year 9"|""|"20221212182443"|"AA00078"|""|"2025-26"|"20221212"|""|""
30083|"Year 7"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
687|"Year 6"|"3 Compulsory Papers : (1) Critical Thinking +  (2) English as an Additional Language + (3) Mathematics"|"20221224104054"|"AA00097"|""|"2023-24"|"20221224"|""|""
687|"Year 7"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
687|"Year 6"|"3 Compulsory Papers : (1) Critical Thinking Skills +  (2) English as an Additional Language + (3) Mathematics"|"20221224104105"|"AA00097"|""|"2023-24"|"20221224"|""|""
30094|"Year 7"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
36|"Year 9"|"For Year 9 Sep 2024 entry candidates :
3 Compulsory Papers : (1) English + (2) Mathematics + (3) Reasoning Online + Instructions for Reasoning Online

For taking ISB CPT candidates :
4 Compulsory Papers : (1) English Online + (2) Mathematics Online + (3) Non-Verbal Reasoning Online + (4) Verbal Reasoning Online + ISEB CPT Centre Declaration Form + ISEB CPT Centre Guide + ISEB CPT SEND Report

ISEB Common Pre-Tests : 143 mins
(1) English (25mins)
(2) Mathematics (50mins)
(3) Non-Verbal Reasoning (32mins)
(4) Verbal Reasoning (36mins)

The four tests can be taken together or at separate times, either in the candidate's own school or at the senior school for which he or she is entered.

https://www.iseb.co.uk/Schools/General-information/Common-Pre-Tests

Candidates registered for the Common Pre-Tests are welcome to access the familiarisation test using the link https://testwise.testingforschools.com/tests/player-demo-iseb/#/"|"20220530162120"|"AA00068"|""|"2023-24"|"20201022"|""|""
36|"Year 9"|"For Year 9 Sep 2024 entry candidates :
3 Compulsory Papers : (1) English + (2) Mathematics + (3) Reasoning Online + Instructions for Reasoning Online

For Year 9 Sep 2023 entry candidates :
2 Compulsory Papers : (1) English + (2) Mathematics

For taking ISB CPT candidates :
4 Compulsory Papers : (1) English Online + (2) Mathematics Online + (3) Non-Verbal Reasoning Online + (4) Verbal Reasoning Online + ISEB CPT Centre Declaration Form + ISEB CPT Centre Guide + ISEB CPT SEND Report

ISEB Common Pre-Tests : 143 mins
(1) English (25mins)
(2) Mathematics (50mins)
(3) Non-Verbal Reasoning (32mins)
(4) Verbal Reasoning (36mins)

The four tests can be taken together or at separate times, either in the candidate's own school or at the senior school for which he or she is entered.

https://www.iseb.co.uk/Schools/General-information/Common-Pre-Tests

Candidates registered for the Common Pre-Tests are welcome to access the familiarisation test using the link https://testwise.testingforschools.com/tests/player-demo-iseb/#/"|"20221214111744"|"AA00068"|""|"2023-24"|"20201022"|""|""
30089|"Year 3"|""|"20220620163956"|"AA00082"|""|"2023-24"|"20220620"|""|""
351|"Foundation"|""|"20170107155748"|"AA00044"|""|"2022-23"|""|""|""
30089|"Year 9"|"School message :
It would be our preference that candidate sits the assessments either at her school or at the British Council where possible please.  If her parents could enquire at these venues first it would be much appreciated, thank you.  We allow assessments at educational agencies only as a last resort

3 Compulsory Papers : (1) English + (2) Mathematics + (3) Reasoning Online"|"20221122181920"|"AA00068"|""|"2023-24"|"20221031"|""|""
577|"Year 12"|"2 Compulsory Papers : (1) English + (2) Mathematics"|"20221210120345"|"AA00068"|""|"2023-24"|"20221210"|""|""
36|"Year 9"|"Students in Year 6 and 7 sit the ISEB pre-tests and then if successful further CAT tests and English and Maths papers. Late registrations in year 8 sit the Cat, English and Maths.

4 Compulsory Papers : (1) English Online + (2) Mathematics Online + (3) Non-Verbal Reasoning Online + (4) Verbal Reasoning Online + ISEB CPT Centre Declaration Form + ISEB CPT Centre Guide + ISEB CPT SEND Report

ISEB Common Pre-Tests (CPT) : 143 mins
(1) English (25mins)
(2) Mathematics (50mins)
(3) Non-Verbal Reasoning (32mins)
(4) Verbal Reasoning (36mins)

The four tests can be taken together or at separate times, either in the candidate's own school or at the senior school for which he or she is entered.

About CPT :
www.iseb.co.uk/Schools/General-information/Common-Pre-Tests
www.iseb.co.uk/Parents/What-are-the-Common-Pre-Tests

Familiarisation Test :
https://testwise.testingforschools.com/tests/player-demo-iseb/#/"|"20220318160122"|"AA00068"|"Application Procedure:

Attend AA screening test in summer 2022, submit application form and fee to the school in September 2022, school will then send assessment to AA to invigilate and arrange applicants to attend interview, if school is happy with the performance, offer will be made after the assessment."|"2024-25"|"20201230"|""|""
36|"Year 9"|"For Native Candidates applying for Year 9 for Sep 2024 entry in 2022 :
2 Compulsory Papers : (1) English + (2) Mathematics

For NON-Native Candidates applying for Year 9 for Sep 2024 entry in 2022 :
3 Compulsory Papers : (1) English + (2) English as an Additional Langauge + (3) Mathematics

Students in Year 6 and 7 sit the ISEB pre-tests and then if successful further CAT tests and English and Maths papers. Late registrations in year 8 sit the Cat, English and Maths.

4 Compulsory Papers : (1) English Online + (2) Mathematics Online + (3) Non-Verbal Reasoning Online + (4) Verbal Reasoning Online + ISEB CPT Centre Declaration Form + ISEB CPT Centre Guide + ISEB CPT SEND Report

ISEB Common Pre-Tests (CPT) : 143 mins
(1) English (25mins)
(2) Mathematics (50mins)
(3) Non-Verbal Reasoning (32mins)
(4) Verbal Reasoning (36mins)

The four tests can be taken together or at separate times, either in the candidate's own school or at the senior school for which he or she is entered.

About CPT :
www.iseb.co.uk/Schools/General-information/Common-Pre-Tests
www.iseb.co.uk/Parents/What-are-the-Common-Pre-Tests

Familiarisation Test :
https://testwise.testingforschools.com/tests/player-demo-iseb/#/"|"20221216111734"|"AA00068"|"Application Procedure:

Attend AA screening test in summer 2022, submit application form and fee to the school in September 2022, school will then send assessment to AA to invigilate and arrange applicants to attend interview, if school is happy with the performance, offer will be made after the assessment."|"2024-25"|"20201230"|""|""
36|"Year 9"|"For Native Candidates applying for Year 9 for Sep 2024 entry in 2022 :
3 Compulsory Papers : (1) English + (2) Mathematics (3) Reasoning Online + Instructions for Reasoning Online

For NON-Native Candidates applying for Year 9 for Sep 2024 entry in 2022 :
3 Compulsory Papers : (1) English + (2) English as an Additional Langauge + (3) Mathematics

Students in Year 6 and 7 sit the ISEB pre-tests and then if successful further CAT tests and English and Maths papers. Late registrations in year 8 sit the Cat, English and Maths.

4 Compulsory Papers : (1) English Online + (2) Mathematics Online + (3) Non-Verbal Reasoning Online + (4) Verbal Reasoning Online + ISEB CPT Centre Declaration Form + ISEB CPT Centre Guide + ISEB CPT SEND Report

ISEB Common Pre-Tests (CPT) : 143 mins
(1) English (25mins)
(2) Mathematics (50mins)
(3) Non-Verbal Reasoning (32mins)
(4) Verbal Reasoning (36mins)

The four tests can be taken together or at separate times, either in the candidate's own school or at the senior school for which he or she is entered.

About CPT :
www.iseb.co.uk/Schools/General-information/Common-Pre-Tests
www.iseb.co.uk/Parents/What-are-the-Common-Pre-Tests

Familiarisation Test :
https://testwise.testingforschools.com/tests/player-demo-iseb/#/"|"20221216111537"|"AA00068"|"Application Procedure:

Attend AA screening test in summer 2022, submit application form and fee to the school in September 2022, school will then send assessment to AA to invigilate and arrange applicants to attend interview, if school is happy with the performance, offer will be made after the assessment."|"2024-25"|"20201230"|""|""
274|"Year 12"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
265|"Year 7"|""|"20220329143937"|"AA00080"|""|"2023-24"|"20220329"|""|""
265|"Year 7"|"2 Compulsory Papers : (1) Mathematics + (2) Password Online"|"20221217120929"|"AA00068"|""|"2023-24"|"20220329"|""|""
36|"Year 9"|"For Year 9 Sep 2024 entry candidates :
3 Compulsory Papers : (1) English + (2) Mathematics + (3) Reasoning Online + Instructions for Reasoning Online

For taking ISB CPT candidates :
4 Compulsory Papers : (1) English Online + (2) Mathematics Online + (3) Non-Verbal Reasoning Online + (4) Verbal Reasoning Online + ISEB CPT Centre Declaration Form + ISEB CPT Centre Guide + ISEB CPT SEND Report

ISEB Common Pre-Tests : 143 mins
(1) English (25mins)
(2) Mathematics (50mins)
(3) Non-Verbal Reasoning (32mins)
(4) Verbal Reasoning (36mins)

The four tests can be taken together or at separate times, either in the candidate's own school or at the senior school for which he or she is entered.

https://www.iseb.co.uk/Schools/General-information/Common-Pre-Tests

Candidates registered for the Common Pre-Tests are welcome to access the familiarisation test using the link https://testwise.testingforschools.com/tests/player-demo-iseb/#/"|"20221214112220"|"AA00068"|""|"2023-24"|"20201022"|""|""
61|"Year 7"|"2 Complusory Papers : (1) Reasoning Online + (2) Password Online + Instructions for Reasoning Online + Instructions for Password Online"|"20221126100803"|"AA00097"|""|"2023-24"|"20220326"|""|""
61|"Year 7"|"2 Complusory Papers : (1) Reasoning Online + (2) Password Online + Instructions for Password Online + Instructions for Reasoning Online"|"20230106105657"|"AA00068"|""|"2023-24"|"20220326"|""|""
61|"Year 7"|"3 Complusory Papers : (1) Background Information Sheet + (2) Password Online + (3) Reasoning Online + Instructions for Password Online + Instructions for Reasoning Online"|"20230106110027"|"AA00068"|""|"2023-24"|"20220326"|""|""
30010|"Year 9"|""|"20221109150915"|"AA00080"|""|"2023-24"|"20221109"|""|""
532|"Year 8"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
250|"Year 10"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
250|"Year 7"|"3 Compulsory Papers : (1) EAL Placement + (2) Mathematics + (3) Non-Verbal Reasoning + Instructions for NVR"|"20221201103217"|"AA00097"|""|"2023-24"|"20221201"|""|""
30010|"Year 9"|"1 Compulsory Paper : (1) Reasoning Online + Instructions for Reasoning Online + Invigilation Declaration"|"20230106112538"|"AA00068"|""|"2023-24"|"20221109"|""|""
30111|"Year 9"|""|"20210731121005"|"AA00078"|""|"2023-24"|"20210731"|""|""
278|"Year 9"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
489|"Year 7"|""|"20220923142908"|"AA00095"|""|"2023-24"|"20220923"|""|""
489|"Year 7"|"4 Complusory Papers : (1) English Reading + (2) English Writing + (3) Mathematics + (4) Abilities Test Online + Instuction for English Reading + Instuction for English Writing + Instuction for Mathematics + Instuction for Abilities Test Online"|"20230107110210"|"AA00097"|""|"2023-24"|"20220923"|""|""
489|"Year 7"|"4 Complusory Papers : (1) English Reading + (2) English Writing + (3) Mathematics + (4) Abilities Test Online + Instuction for English Reading and Writing + Instuction for Mathematics + Instuction for Abilities Test Online"|"20230107112048"|"AA00097"|""|"2023-24"|"20220923"|""|""
6|"Year 9"|"For Y9 2023 entry candidates applying during 2022-23 :
3 Compulsory Papers : (1) English + (2) Mathematics + (3) Verbal Reasoning + Declaration of Examination

For Y9 2023 ISEB CPT candidates :
4 Compulsory Papers : (1) English Online + (2) Mathematics Online + (3) Non-Verbal Reasoning Online + (4) Verbal Reasoning Online + ISEB CPT Centre Declaration Form + ISEB CPT Centre Guide + ISEB CPT SEND Report

ISEB Common Pre-Tests : 143 mins
(1) English (25mins)
(2) Mathematics (50mins)
(3) Non-Verbal Reasoning (32mins)
(4) Verbal Reasoning (36mins)

The four tests can be taken together or at separate times, either in the candidate's own school or at the senior school for which he or she is entered.

https://www.iseb.co.uk/Schools/General-information/Common-Pre-Tests

Candidates registered for the Common Pre-Tests are welcome to access the familiarisation test using the link www.testingforschools.com/player-demo-iseb"|"20220916112918"|"AA00068"|"Application Procedure:
Attend Academic Asia Screening Test and reach the benchmark required by Harrow, if reached the benchmark, AA will arrange your child to attend the interview in Top Schools Weekend in Sep 2021 when Harrow comes to HK. If Harrow is happy with the interview performance, the school will encourage your child to complete the application form and pay the application fee and attend Harrow Entrance exam in HK. Harrow will come to HK in Oct 2021 to conduct second interview for shortlisted students. Result will be released in Dec 2021. The offer will be a firm place. Harrow will request students to take Common Entrance Exam in May 2023 for setting purpose."|"2023-24"|"20200923"|""|""
6|"Year 9"|"For Y9 2023 entry candidates applying during 2022-23 :
3 Compulsory Papers : (1) English + (2) Mathematics + (3) Verbal Reasoning + Declaration of Examination

For Y9 2023 ISEB CPT candidates :
4 Compulsory Papers : (1) English Online + (2) Mathematics Online + (3) Non-Verbal Reasoning Online + (4) Verbal Reasoning Online + ISEB CPT Centre Declaration Form + ISEB CPT Centre Guide + ISEB CPT SEND Report

ISEB Common Pre-Tests : 143 mins
(1) English (25mins)
(2) Mathematics (50mins)
(3) Non-Verbal Reasoning (32mins)
(4) Verbal Reasoning (36mins)

The four tests can be taken together or at separate times, either in the candidate's own school or at the senior school for which he or she is entered.

https://www.iseb.co.uk/Schools/General-information/Common-Pre-Tests

Candidates registered for the Common Pre-Tests are welcome to access the familiarisation test using the link www.testingforschools.com/player-demo-iseb

For Academic Scholarship candidates :
First Stage : 2 Compulsory Papers : (1) English + (2) Mathematics 1 + Invigilator Declaration"|"20230107141527"|"AA00068"|"Application Procedure:
Attend Academic Asia Screening Test and reach the benchmark required by Harrow, if reached the benchmark, AA will arrange your child to attend the interview in Top Schools Weekend in Sep 2021 when Harrow comes to HK. If Harrow is happy with the interview performance, the school will encourage your child to complete the application form and pay the application fee and attend Harrow Entrance exam in HK. Harrow will come to HK in Oct 2021 to conduct second interview for shortlisted students. Result will be released in Dec 2021. The offer will be a firm place. Harrow will request students to take Common Entrance Exam in May 2023 for setting purpose."|"2023-24"|"20200923"|""|""
302|"Year 12"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
30149|"Year 5"|""|"20221104103926"|"AA00078"|""|"2023-24"|"20221104"|""|""
30149|"Year 5"|"5 Complsory Papers : (1) English + (2) Creative Writing + (3) Mathematics + (4) Non-Vebal Reasoning + (5) Verbal Reasoning"|"20230110110417"|"AA00097"|""|"2023-24"|"20221104"|""|""
30060|"Year 10"|""|"20191123101452"|"AA00078"|""|"2023-24"|"20191123"|""|""
524|"Year 12"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
524|"Year 12"|"2 Complusory Papers : (1) English as an Additional Language Online + (2) Online Tests + Instrutions for Online Tests"|"20230110134128"|"AA00097"|""|"2023-24"|"20230110"|""|""
318|"Year 10"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
533|"Year 9"|"2 Compulsory Papers : (1) English + (2) Reasoning Online"|"20221117094811"|"AA00068"|"Application Procedure:
Apply 1 year before the entry year: 
Attend Academic Asia Screening Test and reach the benchmark required by King's School,  if reached the benchmark, AA will arrange your child to attend the interview in Top Schools Weekend in Sep 2022 when King's comes to HK. If  King's is happy with the interview performance, the school will encourage your child to complete the application form and pay the application fee and attend the entrance exam in Jan 2023, result will be released in Feb 2023."|"2023-24"|"20201219"|""|""
533|"Year 10"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
533|"Year 10"|"2 Compulsory Papers : (1) English + (2) Reasoning Online

School require candidate MUST show passport on the day of exam to confirm identity."|"20230111115000"|"AA00068"|""|"2023-24"|"20230111"|""|""
533|"Year 9"|"2 Compulsory Papers : (1) English + (2) Reasoning Online

School require candidate MUST show passport on the day of exam to confirm identity."|"20230111114946"|"AA00068"|"Application Procedure:
Apply 1 year before the entry year: 
Attend Academic Asia Screening Test and reach the benchmark required by King's School,  if reached the benchmark, AA will arrange your child to attend the interview in Top Schools Weekend in Sep 2022 when King's comes to HK. If  King's is happy with the interview performance, the school will encourage your child to complete the application form and pay the application fee and attend the entrance exam in Jan 2023, result will be released in Feb 2023."|"2023-24"|"20201219"|""|""
13|"Year 3"|""|"20221208121557"|"AA00068"|""|"2023-24"|"20221208"|""|""
30132|"Year 4"|""|"20230110133127"|"AA00097"|""|"2023-24"|"20230110"|""|""
30086|"Year 9"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
278|"Year 8"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
100|"Year 9"|""|"20220329115130"|"AA00078"|""|"2024-25"|"20220329"|""|""
100|"Year 10"|""|"20220329115042"|"AA00078"|""|"2023-24"|"20220329"|""|""
30112|"Year 3"|""|"20221208121702"|"AA00068"|""|"2023-24"|"20221208"|""|""
313|"Year 12"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
534|"Year 9"|""|"20210825175533"|"AA00080"|""|"2023-24"|"20210825"|""|""
532|"Year 5"|""|"20220115144624"|"AA00080"|""|"2023-24"|"20220115"|""|""
103|"Year 7"|""|"20220329131710"|"AA00078"|""|"2023-24"|"20220329"|""|""
61|"Year 6"|""|"20220326165347"|"AA00078"|""|"2023-24"|"20220326"|""|""
479|"Year 10"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
479|"Year 10"|"2 Complusory Papers : (1) Mathematics + (2) Password Online + Supervisor Declaration + Instructions for Password Online"|"20230117112630"|"AA00097"|""|"2023-24"|"20230117"|""|""
30112|"Year 7"|""|"20210731142510"|"AA00088"|""|"2023-24"|"20210731"|""|""
532|"Year 4"|"For Jan 2023 entry applicant :
2 Compulsory Papers : (1) Creative Writing + (2) Reasoning Online + Declaration Form

Candidate MUST show passport and have pictures taken before and after exam holding the photo page of passport."|"20220512183401"|"AA00068"|""|"2023-24"|"20220512"|""|""
532|"Year 4"|"For Sep 2023 entry applicant :
2 Compulsory Papers : (1) Creative Writing + (2) Reasoning Online

For Jan 2023 entry applicant :
2 Compulsory Papers : (1) Creative Writing + (2) Reasoning Online + Declaration Form

Candidate MUST show passport and have pictures taken before and after exam holding the photo page of passport."|"20230118104909"|"AA00068"|""|"2023-24"|"20220512"|""|""
182|"Year 8"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
136|"Year 7"|"5 Complusory Papers : (1) Creative Writing + (2) Comprehension and SPAG Online + (3) Mathematics Online + (4) Puzzles and Problem Solving Online + (5) Verbal Reasoning Online"|"20221213144015"|"AA00097"|""|"2023-24"|"20221213"|""|""
558|"Year 9"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
389|"Year 12"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
389|"Year 12"|"1 Compulsory Paper : (1) Password Online + 3 Subject Papers chosen by student

Candidate's passport number is required to set up own file before start of Password Online."|"20230120104615"|"AA00068"|""|"2023-24"|"20230120"|""|""
275|"Year 9"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
363|"Year 12"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
103|"Year 8"|""|"20220329131721"|"AA00078"|""|"2023-24"|"20220329"|""|""
103|"Year 8"|"3 Compulsory Papers : (1) Creative, Critical and Innovative Thinking + (2) English + (3) Mathematics + Invigilation Certificate"|"20230126114617"|"AA00068"|""|"2023-24"|"20220329"|""|""
182|"Year 8"|"1 Compulsory Paper : (1) Reasoning Online"|"20230118110339"|"AA00068"|""|"2023-24"|"20230118"|""|""
549|"Year 10"|"1 Complusory Paper : (1) Reasoning Online"|"20221206164803"|"AA00097"|""|"2023-24"|"20221206"|""|""
549|"Year 7"|"1 Complusory Paper : (1) Reasoning Online"|"20221206164748"|"AA00097"|""|"2023-24"|"20221206"|""|""
549|"Year 8"|"1 Complusory Paper : (1) Reasoning Online"|"20221206164743"|"AA00097"|""|"2023-24"|"20220309"|""|""
549|"Year 7"|"3 Complusory Paper : (1) English + (2) Mathematics + (3) Reasoning Online"|"20230127103109"|"AA00097"|""|"2023-24"|"20221206"|""|""
549|"Year 8"|"3 Complusory Paper : (1) English + (2) Mathematics + (3) Reasoning Online"|"20230127103300"|"AA00097"|""|"2023-24"|"20220309"|""|""
549|"Year 9"|"1 Complusory Paper : (1) Reasoning Online"|"20221206164754"|"AA00097"|""|"2023-24"|"20221206"|""|""
549|"Year 8"|"2 Complusory Paper : (1) English + (2) Mathematics"|"20230127103328"|"AA00097"|""|"2023-24"|"20220309"|""|""
577|"Year 8"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
549|"Year 7"|"2 Complusory Paper : (1) English + (2) Mathematics"|"20230127103321"|"AA00097"|""|"2023-24"|"20221206"|""|""
593|"Year 10"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
377|"Year 11"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
377|"Year 11"|"5 Complusory Papers : (1) EAL Comprehension + (2) EAL Grammar + (3) EAL Writing + (4) Mathematics + (5) Science + Invigilation Sheet"|"20230213153339"|"AA00097"|""|"2023-24"|"20230213"|""|""
30088|"Year 10"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
133|"Year 9"|"3 Compulsory Papers : (1) English + (2) Mathematics + (3) Reasoning Online + Instructions for Reasoning Online

Candidate has to complete Reasoning Online PART 1 only."|"20221125172141"|"AA00068"|""|"2023-24"|"20210904"|""|""
101|"1-Year GCSE"|""|"20220923105332"|"AA00097"|""|"2023-24"|"20220329"|""|""
36|"Year 9"|"For Year 9 Sep 2023 entry candidates :
2 Compulsory Papers : (1) English + (2) Mathematics 

For Year 9 Sep 2024 entry candidates :
3 Compulsory Papers : (1) English + (2) Mathematics + (3) Reasoning Online + Instructions for Reasoning Online

For taking ISB CPT candidates :
4 Compulsory Papers : (1) English Online + (2) Mathematics Online + (3) Non-Verbal Reasoning Online + (4) Verbal Reasoning Online + ISEB CPT Centre Declaration Form + ISEB CPT Centre Guide + ISEB CPT SEND Report

ISEB Common Pre-Tests : 143 mins
(1) English (25mins)
(2) Mathematics (50mins)
(3) Non-Verbal Reasoning (32mins)
(4) Verbal Reasoning (36mins)

The four tests can be taken together or at separate times, either in the candidate's own school or at the senior school for which he or she is entered.

https://www.iseb.co.uk/Schools/General-information/Common-Pre-Tests

Candidates registered for the Common Pre-Tests are welcome to access the familiarisation test using the link https://testwise.testingforschools.com/tests/player-demo-iseb/#/"|"20230105181339"|"AA00068"|""|"2023-24"|"20201022"|""|""
549|"Year 10"|"2 Complusory Papers : (1) English + (2) Mathematics"|"20230127102640"|"AA00068"|""|"2023-24"|"20221206"|""|""
549|"Year 9"|"2 Complusory Papers : (1) English + (2) Mathematics"|"20230127103345"|"AA00068"|""|"2023-24"|"20221206"|""|""
549|"Year 8"|"2 Complusory Papers : (1) English + (2) Mathematics"|"20230127103826"|"AA00068"|""|"2023-24"|"20220309"|""|""
549|"Year 7"|"2 Complusory Papers : (1) English + (2) Mathematics"|"20230127104049"|"AA00068"|""|"2023-24"|"20221206"|""|""
212|"Year 9"|""|"20220331065812"|"AA00078"|""|"2024-25"|""|""|""
133|"Year 12"|""|"20220329152028"|"AA00078"|""|"2023-24"|"20220329"|""|""
197|"Year 12"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
212|"Year 8"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
197|"Year 12"|"Optional Papers

(No. of Optional Papers decided by school based on student's AL choice)"|"20230128171219"|"AA00097"|""|"2023-24"|"20230128"|""|""
543|"Year 9"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
182|"Year 9"|""|"20211215145441"|"AA00080"|""|"2023-24"|"20211215"|""|""
182|"Year 5"|""|"20220826225525"|"AA00082"|""|"2023-23"|"20220826"|""|""
182|"Year 9"|"1 Complusory Paper : (1) Reasoning Online"|"20230131124652"|"AA00097"|""|"2023-24"|"20211215"|""|""
182|"Year 5"|""|"20230131124701"|"AA00097"|""|"2023-24"|"20220826"|""|""
182|"Year 9"|"1 Complusory Paper : (1) Reasoning Online + Instructions for Reasoning Online"|"20230131124732"|"AA00097"|""|"2023-24"|"20211215"|""|""
182|"Year 7"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
50|"Year 5"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
49|"Year 5"|""|"20220326160154"|"AA00078"|""|"2023-24"|"20220326"|""|""
50|"Year 5"|"3 Complusory Papers : (1) Mathematics Online + (2) Password Online + (3) Reasoning Online + Instructions for Password Online + Instructions for Reasoning Online"|"20230131175539"|"AA00097"|""|"2023-24"|"20230131"|""|""
313|"Year 8"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
49|"Year 5"|"3 Complusory Papers : (1) Mathematics Online + (2) Password Online + (3) Reasoning Online + Instructions for Password Online + Instructions for Reasoning Online"|"20230131180130"|"AA00097"|""|"2023-24"|"20220326"|""|""
337|"Year 10"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
10|"Year 12"|""|"20220331065722"|"AA00078"|""|"2023-24"|""|""|""
400|"Year 9"|""|"20210814160614"|"AA00080"|""|"2023-24"|"20210814"|""|""
400|"Year 9"|"3 Complusory Papers : (1) English as an Additional Language + (2) English Online + (3) Writtem Test + Instructions for English Online + Invigilation Agreement"|"20230203170606"|"AA00097"|""|"2023-24"|"20210814"|""|""
400|"Year 9"|"3 Complusory Papers : (1) English as an Additional Language + (2) English Online + (3) Reasoning Online + Instructions for Reasoning Online + Invigilation Agreement"|"20230203170656"|"AA00097"|""|"2023-24"|"20210814"|""|""
