"aa_id"|"event"|"lastupdate"|"staffid"|"remarks"|"email_sent"
"S038223"|"TOP SCHOOLS 2021_VIRTUAL"|"20210821020341"|"AA00073"|"Harrow - passed AA   

Harrow music scholarship

Can book and send - Ivy 21/8"|"N"
"S038223"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|"20210817101438"|"AA00073"|"Harrow - passed AA 

Preferred time:  Thursday, September 23 at 5-7pm or Friday September 24 4-6pm.

Grade 6 clarinet, Grade 7 piano and might do Grade 7 singing"|"N"
"S041332"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822213723"|"AA00082"|"Brighton

can book & send"|"N"
"S041123"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822213414"|"AA00082"|"1) Abingdon 2) Brighton 3)Tonbridge

can book & send"|"N"
"S041170"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822213908"|"AA00082"|"King's Can
Headington

can book & send"|"N"
"S036914"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822213919"|"AA00082"|"Shrewsbury, Lancing

can book & send"|"N"
"S039139"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822214149"|"AA00082"|"Tonbridge, King's School Can, Radley

Booking in between 6pm-7pm

can book & send"|"N"
"S039712"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822214250"|"AA00082"|"Harrow, Abingdon(registered)

can book & send"|"N"
"S041487"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823123934"|"AA00082"|"Caterham, Bromsgrove

can book & send

May add Shrewsbury"|"N"
"S038550"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|"20210823182455"|"AA00098"|"20210803: emailed
can book & send: Harrow, Tonbridge, Charterhouse-24/9 around 4:30pm."|"N"
"S041610"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822214329"|"AA00082"|"Warwick, Caterham (weekly boarding)

can book & send"|"N"
"S040954"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823121531"|"AA00082"|"Headington (Day)

can book & send"|"N"
"S041086"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822214355"|"AA00082"|"According to the number below:
1.Bromsgrove
2.Uppingham
3.Shrewsbury
4.Lancing
5.King’s school Canterbury

can book & send"|"N"
"S041096"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822215225"|"AA00082"|"Headington, Badminton

can book & send; 41095 KWOK Muk Yan Eunice's sister, book on the same day"|"N"
"S038550"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|"20210823195648"|"AA00098"|"emailed
can book & send: Harrow, Tonbridge, Charterhouse-24/9 around 4:30pm."|"N"
"S040261"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822194654"|"AA00007"|"can book and send: caterham and Headington"|"N"
"S038507"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822194722"|"AA00007"|"can book and send: badminton and headington  prefer 22 /9"|"N"
"S040835"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822194824"|"AA00007"|"can book and send: (considering day or boarding)
Day 1
7. Caterham School
8. Charterhouse
9. Abingdon School
Day 2
1.Brighton College 
3. Harrow School
6. Tonbridge School"|"N"
"S039363"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822194908"|"AA00007"|"can book and send: Harrow, Abingdon

(check p if std has received offers fr Winchester or Wellington first - he has done CPT and short-listed for interviews)"|"N"
"S041095"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822215306"|"AA00082"|"Headington, Badminton

can book & send; 41096 KWOK Kam Yan Sherie's sister, book on the same day"|"N"
"S041186"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|"20210822195009"|"AA00007"|"can book and send: harrow"|"N"
"S041186"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822195002"|"AA00007"|"can book and send: harrow-Gabriel Cheng's younger brother"|"N"
"S039466"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822195027"|"AA00007"|"can book and send: harrow only - prefe 6-7pm date is flexible, pending Term 2 report
younger brother of Oliver who will join Harrow in Sep2021"|"N"
"S039856"|"TOP SCHOOLS 2021_VIRTUAL"|"20210820220355"|"AA00007"|"can book & send: Day 1: lancing, upp, Day 2: shrew, char,
younger brother: 39681, pls book int on same day"|"N"
"S039681"|"TOP SCHOOLS 2021_VIRTUAL"|"20210820220426"|"AA00007"|"can book and send: harrow, uppingham
elder brother: 39856, pls book int on same day"|"N"
"S041179"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822195122"|"AA00007"|"can book and send: Headington, brighton"|"N"
"S040901"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822215407"|"AA00082"|"Harrow, Abingdon

can book & send"|"N"
"S041107"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822195152"|"AA00007"|"can book and send: caterham reged"|"N"
"S040089"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822195214"|"AA00007"|"can book and send: headington, caterham-day place"|"N"
"S037772"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822195241"|"AA00007"|"can book and send: harrow only"|"N"
"S040638"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822195254"|"AA00007"|"can book and send: caterham_WL basis-reged
Brigthon- reged"|"N"
"S041021"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822195316"|"AA00007"|"can book and send: 
20210528: reged bromsgrove"|"N"
"S041451"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822215429"|"AA00082"|"King's School Can

can book & send"|"N"
"S035067"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|"20210822195401"|"AA00007"|"can book and send: Tonbridge,charterhouse- booked"|"N"
"S035067"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822195349"|"AA00007"|"can book and send: caterham-regd, charterhouseY10. TonbridgeY10
20210813: Caterham interview:  20th Sept (Monday) or 23th Sept (Thurs) after school around 5pm.  Or 24th (Friday), he can start anytime after 4 pm. 

interview on 20.23.24 Sep is fine around 5:30-6:00 pm, do not want to be 1st candidate"|"N"
"S038736"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822195438"|"AA00007"|"can book and send: reged upp"|"N"
"S041452"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822215442"|"AA00082"|"Tonbridge, Abingdon

can book & send"|"N"
"S039767"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822195625"|"AA00007"|"can book and send: harrow uppingham"|"N"
"S040925"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822215500"|"AA00082"|"Caterham first, then Brighton

can book & send"|"N"
"S037655"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822195636"|"AA00007"|"can book and send: Charterhouse, Kings Canterbury - not taking math"|"N"
"S039549"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822195701"|"AA00007"|"can book and send: harrow,  Abingdon-p applied directly, AA will arrange interview"|"N"
"S040396"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822195741"|"AA00007"|"can book and send: harrow- interview on 24/9 late"|"N"
"S037932"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822195951"|"AA00007"|"can book and send: harrow Darren Chiu friend prefer int on 20/9"|"N"
"S040225"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822200448"|"AA00007"|"can book and send: Harrow- Do not book Thursday 23 and Friday 24 September, Tonbridge-can file details"|"N"
"S039105"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|"20210820201013"|"AA00007"|"Harrow MD wants to hear him again - can book and send -B booked already"|"N"
"S039106"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|"20210822200547"|"AA00007"|"can book and send:  brighton - 22/9 -B booked already"|"N"
"S039106"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822200525"|"AA00007"|"can book and send: brighton - 22/9  -B booked already"|"N"
"S041019"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822200641"|"AA00007"|"can book and send: Ch, King, Upp, Shrew, Lancing - not taking math AL 
when add details, pls add Ukiset"|"N"
"S039110"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822200658"|"AA00007"|"can book and send: harrow"|"N"
"S041317"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822215557"|"AA00082"|"4) Brighton College (applied already)
 3) Caterham School
 5) Tonbridge School
1) King's School, Canterbury
 2)Lancing College (Applied already)

can book & send"|"N"
"S041375"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822200714"|"AA00007"|"can book and send: brighton, charterhouse, king's shrew, radley - 22 & 24 Sep"|"N"
"S038734"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822200735"|"AA00007"|"can book and send: shrewsbury registered"|"N"
"S041217"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822201602"|"AA00007"|"can book and send:  caterham, brighton"|"N"
"S039283"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822201630"|"AA00007"|"can book and send:  harrow, ab-reged- can book prefer thur and fri interview"|"N"
"S041398"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|"20210822201714"|"AA00007"|"can book and send:  char, shrew, lan"|"N"
"S041398"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822201710"|"AA00007"|"can book and send:  lan, shrew, char"|"N"
"S038733"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822201738"|"AA00007"|"can book and send:  harrow"|"N"
"S039337"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822202039"|"AA00007"|"can book and send:  
20210813: harrow, upp,- these 2 are sure"|"N"
"S038649"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822202057"|"AA00007"|"can book and send:  Brighton, Charterhouse, Headington, Caterham"|"N"
"S041466"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822215605"|"AA00082"|"Brighton

can book & send"|"N"
"S038076"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|"20210822202110"|"AA00007"|"can book and send:  Brighton, Charterhouse, Headington, Caterham"|"N"
"S038076"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822202115"|"AA00007"|"can book and send:  Brighton, Charterhouse, Headington, Caterham"|"N"
"S041280"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822202132"|"AA00007"|"can book and send:  Abingdon, Harrow  prefer 22/9"|"N"
"S039349"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822214516"|"AA00007"|"can book and send:  harrow- dr sie agree interview in thailand and test at BC thailand"|"N"
"S035367"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822214549"|"AA00007"|"can book and send:  caterham - AL subjects 1) English 2) Math 3) Physics 4) Geography"|"N"
"S040825"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822214603"|"AA00007"|"can book and send:  Headington only weekly boarding"|"N"
"S041118"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822214623"|"AA00007"|"can book and send:  Abingdon, Uppingham"|"N"
"S041499"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822220030"|"AA00007"|"can book and send: harrow, brighton, caterham, abingdon-underaged, but very capable-  interview on tues and friday
also interested in Tonbridge - pending file details"|"N"
"S040242"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822220227"|"AA00007"|"can book and send: Brighton-reged, Charterhouse, Shrewsbury"|"N"
"S040898"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822220314"|"AA00007"|"can book and send: Brighton and Abingdon"|"N"
"S035679"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822220334"|"AA00007"|"can book and send: uppingham, abingdon, harrow,-book uppingham and Abingdon on day 1 then harrow day 2"|"N"
"S037859"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822220351"|"AA00007"|"can book and send: Brighton"|"N"
"S041171"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822215616"|"AA00082"|"Caterham

can book & send"|"N"
"S037934"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|"20210823122835"|"AA00007"|"20210823: can book and send: 1.Tonbridge 2.Charterhouse  3.King's School Canterbury 4.Radley 5.Brighton"|"N"
"S037934"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823122831"|"AA00007"|"20210823: can book and send: 1.Tonbridge 2.Charterhouse  3.King's School Canterbury 4.Radley 5.Brighton 

20210821: checking with p"|"N"
"S039940"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822221101"|"AA00007"|"can book and send 
caterham warwick-Y9
King's-Y10"|"N"
"S040540"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822221202"|"AA00007"|"can book and send: 
aim Brighton on24Sep(Fri), around 7:00-8:00pm for Brighton College
aim interview Cateham, Charterhouse, Tonbridge"|"N"
"S038539"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822221219"|"AA00007"|"can book and send: harrow"|"N"
"S040886"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|"20210822221242"|"AA00007"|"can book and send:  harrow-pre audition"|"N"
"S040886"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822221238"|"AA00007"|"can book and send: Harrow and Abingdon"|"N"
"S037965"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|"20210822221312"|"AA00007"|"can book and send: TB"|"N"
"S037965"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822221307"|"AA00007"|"can book and send: tonbridge-aim music scholarship-ed TB 2 videos, TRB ok to proceed"|"N"
"S040314"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822221346"|"AA00007"|"can book and send: AB, Harrow"|"N"
"S040302"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|"20210822221419"|"AA00007"|"can book and send: brighton, charterhouse, tonbridge"|"N"
"S040302"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822221415"|"AA00007"|"can book and send: brighton, charterhouse, tonbridge"|"N"
"S040293"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|"20210822221536"|"AA00007"|"can book and send: tonbridge, brighton and Radley
22/9 after 5pm"|"N"
"S040293"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822221524"|"AA00007"|"can book and send: Tonbridge, Brighton, Radley . after 5pm 23/9"|"N"
"S041214"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822221551"|"AA00007"|"can book and send: uppingham - will apply Charterhouse, will use ISEB for uppingham test if passed interview"|"N"
"S035860"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822221610"|"AA00007"|"can book and send: harrow only"|"N"
"S037288"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822215819"|"AA00082"|"Harrow, Brighton, Tonbridge, Abingdon, Caterham

1) Abingdon 2)Caterham 3) Brighton 4) Harrow 5) Tonbridge

can book & send"|"N"
"S040263"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822221708"|"AA00007"|"can book and send: brighton, may try music scholarship"|"N"
"S039392"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822221737"|"AA00007"|"can book and send:  king's, brighton and charterhouse, uppingham, lancing, radley(scholarship) tonbridge(reconsider details),"|"N"
"S039843"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822221924"|"AA00007"|"can book and send: harrow mon or wed"|"N"
"S041596"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822215830"|"AA00082"|"Uppingham, Lancing- boarding, Shrewsbury

can book & send"|"N"
"S041077"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822215838"|"AA00082"|"Headington

can book & send"|"N"
"S041168"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822215845"|"AA00082"|"Headington (day)

can book & send"|"N"
"S041232"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822215854"|"AA00082"|"Headington

can book & send"|"N"
"S040554"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822215913"|"AA00082"|"Badminton

can book & send"|"N"
"S040768"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822215931"|"AA00082"|"Tonbridge, Brighton, Charterhouse, Abingdon

can book & send"|"N"
"S041433"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822215944"|"AA00082"|"Headington

can book & send"|"N"
"S039799"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822220005"|"AA00082"|"Abingdon first, then Harrow

can book & send"|"N"
"S041056"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822220042"|"AA00082"|"Caterham,Shrewsbury

can book & send, 41057 Lily's brother, book on the same date"|"N"
"S041057"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822220102"|"AA00082"|"Caterham, Shrewsbury

can book & send, 41056 Leo's sister, book on the same date"|"N"
"S039988"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823101116"|"AA00082"|"Headington, King's Can
can book & send"|"N"
"S041646"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822220219"|"AA00082"|"Lancing, King's, Shrewsbury

can book & send"|"N"
"S041050"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822220308"|"AA00082"|"1) Headington 2)Caterham 3)Brighton

Not ok on 22 Sep

can book & send"|"N"
"S041300"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822220346"|"AA00082"|"Badminton, Headington

can book & send"|"N"
"S040960"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822220504"|"AA00082"|"Headington, Badminton 

can book & send"|"N"
"S041558"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|"20210821210829"|"AA00073"|"G8 Cello P

Charterhouse, Shrewsbury, Uppingham, Tonbridge."|"N"
"S039492"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822220537"|"AA00082"|"1) Lancing 2)Caterham 3) Shrewsbury

can book & send"|"N"
"S040156"|"TOP SCHOOLS 2021_VIRTUAL"|"20210729122525"|"AA00084"|""|"N"
"S041288"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822220551"|"AA00082"|"Abingdon (received offer in Y10)
Tonbridge, Uppingham, Caterham, (King's School Canterbury)

can book & send"|"N"
"S041558"|"TOP SCHOOLS 2021_VIRTUAL"|"20210821210811"|"AA00073"|"p confirmed 1) Bromsgrove, 2) Shrewsbury, 3) Uppingham, 4) Charterhouse, 5) Tonbridge  - Passed AA  - 21/8

Music audition with Charterhouse, Shrewsbury, Uppingham, Tonbridge.   

Day application - Caterham & Brighton - TS??  check B."|"N"
"S041720"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822220602"|"AA00082"|"Bromsgrove, Date : 20 Sept 2021, Time : 5:00p.m

can book & send"|"N"
"S041558"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823203611"|"AA00073"|"p confirmed 1) Bromsgrove, 2) Shrewsbury, 3) Uppingham, 4) Charterhouse, 5) Tonbridge  - Passed AA  - 21/8

Music audition with Charterhouse, Shrewsbury, Uppingham, Tonbridge.   

Can book and send -  Ivy 23/8

Day application - Caterham & Brighton - TS??  check B."|"N"
"S039455"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|"20210822215905"|"AA00082"|"Tonbridge

can book & send"|"N"
"S041388"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|"20210822220330"|"AA00082"|"Tonbridge can book & send"|"N"
"S041708"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823175542"|"AA00073"|"Headington, Badminton - AA passed  - p to cfm"|"N"
"S040261"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823200109"|"AA00098"|"emailed, 20210823
can book and send: caterham and Headington"|"N"
"S041542"|"TOP SCHOOLS 2021_VIRTUAL"|"20210920124656"|"AA00082"|"OD
CH"|"N"
"S041375"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823200800"|"AA00098"|"emailed, 20210823
can book and send: brighton, charterhouse, king's shrew, radley - 22 & 24 Sep"|"N"
"S039110"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823200753"|"AA00098"|"emailed, 20210823
can book and send: harrow"|"N"
"S035367"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823200939"|"AA00098"|"emailed, 20210823
can book and send:  caterham - AL subjects 1) English 2) Math 3) Physics 4) Geography"|"N"
"S041280"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823200924"|"AA00098"|"emailed, 20210823
can book and send:  Abingdon, Harrow  prefer 22/9"|"N"
"S040898"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823201013"|"AA00098"|"emailed, 20210823
can book and send: Brighton and Abingdon"|"N"
"S040886"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|"20210823201118"|"AA00098"|"emailed, 20210823
can book and send:  harrow-pre audition"|"N"
"S040886"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823201122"|"AA00098"|"emailed, 20210823
can book and send: Harrow and Abingdon"|"N"
"S039323"|"TOP SCHOOLS 2021_VIRTUAL"|"20210824100741"|"AA00007"|""|"N"
"S041499"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823200957"|"AA00098"|"emailed, 20210823
can book and send: harrow, brighton, caterham, abingdon-underaged, but very capable-  interview on tues and friday
also interested in Tonbridge - pending file details"|"N"
"S035679"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823201019"|"AA00098"|"emailed, 20210823
can book and send: uppingham, abingdon, harrow,-book uppingham and Abingdon on day 1 then harrow day 2"|"N"
"S041217"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823200820"|"AA00098"|"emailed, 20210823
can book and send:  caterham, brighton"|"N"
"S041019"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823200745"|"AA00098"|"emailed, 20210823
can book and send: Ch, King, Upp, Shrew, Lancing - not taking math AL 
when add details, pls add Ukiset"|"N"
"S037859"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823201026"|"AA00098"|"emailed, 20210823
can book and send: Brighton"|"N"
"S039767"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823200633"|"AA00098"|"emailed, 20210823
can book and send: harrow uppingham"|"N"
"S039940"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823201054"|"AA00098"|"emailed, 20210823
can book and send 
caterham warwick-Y9
King's-Y10"|"N"
"S037772"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823200318"|"AA00098"|"emailed, 20210823
can book and send: harrow only"|"N"
"S038649"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823200906"|"AA00098"|"emailed, 20210823
can book and send:  Brighton, Charterhouse, Headington, Caterham"|"N"
"S038076"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|"20210823200914"|"AA00098"|"emailed, 20210823
can book and send:  Brighton, Charterhouse, Headington, Caterham"|"N"
"S038076"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823200918"|"AA00098"|"emailed, 20210823
can book and send:  Brighton, Charterhouse, Headington, Caterham"|"N"
"S041210"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823183522"|"AA00073"|"headington and badminton - Did not pass Redo. - cp with headington

CP badminton - Ivy  11/8

CP bromsgrove and Caterham (reg instructions) - Ivy 18/8"|"N"
"S038539"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823201111"|"AA00098"|"emailed, 20210823
can book and send: harrow"|"N"
"S041540"|"TOP SCHOOLS 2021_VIRTUAL"|"20210729122235"|"AA00084"|""|"N"
"S037249"|"TOP SCHOOLS 2021_VIRTUAL"|"20210816144542"|"AA00082"|"Brighton, Badminton"|"N"
"S038710"|"TOP SCHOOLS 2021_VIRTUAL"|"20210824184254"|"AA00007"|"can book and send: Radley (academic scholarship approach), Tonbridge , King’s Canterbury, Shrewsbury, Charterhouse"|"N"
"S040825"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823200944"|"AA00098"|"emailed, 20210823
can book and send:  Headington only weekly boarding"|"N"
"S040156"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823203531"|"AA00084"|"Warwick, Lancing, Uppingham, Shrewsbury"|"N"
"S037526"|"TOP SCHOOLS 2021_VIRTUAL"|"20210822194941"|"AA00007"|"can book:Abingdon"|"N"
"S039392"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823201238"|"AA00098"|"emailed, 20210823
can book and send:  king's, brighton and charterhouse, uppingham, lancing, radley(scholarship) tonbridge(reconsider details),"|"N"
"S041295"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823194156"|"AA00080"|"schedule email to p - only Headington - KL (23 Aug 2021)

Registered Caterham - KL (6 July 2021)
Registered Brighton - KL (14 July 2021)
Regged Headington - Ivy (19 July 2021)  

Can book and send - Ivy 21/9
Remarks:  Day place applicant; already registered.   
Ok to book Headington, but please check B first if ok for Brighton and Caterham Day. 

- see if schools are ok to interview Day Place at TS."|"N"
"S038223"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823194224"|"AA00080"|"schedule email to p - KL (23 Aug 2021)

Harrow - passed AA   

Harrow music scholarship

Can book and send - Ivy 21/8"|"N"
"S038223"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|"20210823194232"|"AA00080"|"schedule email to p - KL (23 Aug 2021)

Harrow - passed AA 

Preferred time:  Thursday, September 23 at 5-7pm or Friday September 24 4-6pm.

Grade 6 clarinet, Grade 7 piano and might do Grade 7 singing"|"N"
"S041559"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823194207"|"AA00080"|"schedule email to p - KL (23 Aug 2021)

Cfmed Charterhouse - Passed AA

Can book and send - Ivy 21/8"|"N"
"S041509"|"TOP SCHOOLS 2021_VIRTUAL"|"20210817232146"|"AA00073"|"Cfmed - Tonbridge, Abingdon (no space)  and Warwick (***Remark to schools - sibling of Jason Loi) - met AA score."|"N"
"S041509"|"TOP SCHOOLS 2021_VIRTUAL"|"20210825113523"|"AA00073"|"Warwick  (Remark to sch a sibling of Jason LOI) - Cfmed    - Ivy 25/8

Can book and send - Ivy 25/8"|"N"
"S040293"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823201201"|"AA00098"|"emailed, 20210823
can book and send: Tonbridge, Brighton, Radley . after 5pm 23/9"|"N"
"S040293"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|"20210823201157"|"AA00098"|"emailed, 20210823
can book and send: tonbridge, brighton and Radley
22/9 after 5pm"|"N"
"S041520"|"TOP SCHOOLS 2021_VIRTUAL"|"20210825114230"|"AA00007"|""|"N"
"S038736"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823200426"|"AA00098"|"emailed, 20210823
can book and send: reged upp"|"N"
"S041210"|"TOP SCHOOLS 2021_VIRTUAL"|"20210824160604"|"AA00080"|"headington and badminton - Did not pass Redo. - cp with headington

CP badminton - Ivy  11/8

CP bromsgrove and Caterham (reg instructions) - Ivy 18/8

Registered Badminton - KL 24 Aug"|"N"
"S037655"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823200643"|"AA00098"|"emailed, 20210823
can book and send: Charterhouse, Kings Canterbury - not taking math"|"N"
"S041558"|"TOP SCHOOLS 2021_VIRTUAL"|"20210823203702"|"AA00073"|"p confirmed 1) Bromsgrove, 2) Shrewsbury, 3) Uppingham, 4) Charterhouse, 5) Tonbridge  - Passed AA  - 21/8

Music audition with Charterhouse, Shrewsbury, Uppingham, Tonbridge.   

Can book and send -  Ivy 23/8

Day application - Caterham & Brighton - KL, please check B.  - Ivy 23/8"|"N"
"S041558"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"|"20210823203418"|"AA00073"|"G8 Cello P

Charterhouse, Shrewsbury, Uppingham, Tonbridge.

22 or 23 September.  No preference to time slot.

Can book and send."|"N"
"S039323"|"TOP SCHOOLS 2021_VIRTUAL"|"20210824100804"|"AA00007"|"aim Charterhouse, Ardingly, Caterham, Oundle, Shrewsbury"|"N"
"S041735"|"TOP SCHOOLS 2021_VIRTUAL"|"20210821174538"|"AA00084"|""|"N"
