"aa_id"|"case"|"pickupby"|"flightno"|"airline"|"arrivalairport"|"arrivaldate"|"arrivaltime"|"predepart"|"joininst"|"lastupdate"|"staffid"|"remarks"|"journeyno"|"route"
"S006121"|"Y"|"School"|"Cathay Pacific CX251"|""|"London Heathrow T3"|"20140908"|"0540"|"request made"|""|"20140901112908"|"AA00032"|"[30Aug14] req to sch"|367|1
"S006121"|"Y"|"School"|"Cathay Pacific CX251"|""|"London Heathrow T3"|"20140908"|"0540"|"booking made & awt contact details"|""|"20140905101635"|"AA00032"|"[30Aug14] req to sch"|367|1
"S006369"|"N"|""|"Emirate"|""|"Edinburgh"|"20150205"|""|"sch/guardian cfm booking will be made"|""|"20150205163332"|""|""|370|1
"S006369"|"N"|""|"Emirate"|""|"Edinburgh"|"20150205"|""|"sch/guardian cfm booking will be made"|""|"20150205163451"|""|""|370|1
"S006369"|"N"|""|"Cathay Pacific"|""|"Edinburgh"|"20150205"|""|""|""|"20150205163414"|""|""|370|2
"S006369"|"Y"|""|"Emirate"|""|"Dubai"|"20150830"|"0700"|""|""|"20150328154928"|"AA00003"|""|372|1
"S006369"|"Y"|""|"Emirate"|""|"Dubai"|"20150830"|"0700"|""|""|"20150328155035"|"AA00003"|""|372|1
"S006369"|"Y"|""|"Emirate"|""|"Dubai"|"20150830"|"0700"|""|""|"20150328155043"|"AA00003"|""|372|1
"S006369"|"N"|""|"Emirate"|""|"London Heathrow T3"|"20150830"|"1030"|""|""|"20150328155021"|"AA00003"|""|372|2
"S006369"|"Y"|""|"British Airways"|""|"London Heathrow T5"|"20150613"|""|""|""|"20150613124204"|"AA00003"|"join UM"|373|1
"S006369"|"N"|""|"British Airways"|""|"Manchester T1"|"20150613"|""|""|""|"20150613124225"|"AA00003"|""|373|2
"S006369"|"N"|""|"British Airways"|""|"London Heathrow T5"|"20150613"|""|""|""|"20150613124239"|"AA00003"|"join UM"|373|1
"S006369"|"N"|""|"British Airways"|""|"France"|"20150903"|"1100"|""|""|"20150703110610"|""|""|374|1
"S006369"|"N"|""|"Cathay Pacific"|""|"England"|"20150905"|"1000"|""|""|"20150703110708"|""|"Remark"|374|2
"S006369"|"N"|""|"British Airways"|""|"France"|"20150903"|"1100"|""|""|"20150703110753"|""|""|374|1
"S006369"|"Y"|"School"|"Cathay Pacific CX450"|""|"London Heathrow T1"|"20150903"|"05:00"|"sch/guardian cfm booking will be made"|"Heathrow Terminal 1 Arrvial Area
Pick up by: Mr Robinson
Tel: XX-XXXX-XXXXX"|"20150703120831"|"AA00061"|""|377|1
"S006369"|"Y"|""|"Air New Zealand"|""|"Bristol"|"20150703"|""|""|""|"20150703130955"|"AA00061"|""|376|1
"S006369"|"N"|""|"Emirate"|""|"Paris"|"20150911"|"0800"|""|""|"20150710111649"|"AA00061"|""|383|1
"S006369"|"N"|""|""|""|""|"20150710"|""|""|""|"20150710111807"|"AA00061"|""|382|1
"S006369"|"N"|""|"British Airways"|""|"London Heathrow T1"|"20150711"|"1200"|""|""|"20150710111905"|"AA00061"|""|383|2
"S006369"|"N"|""|"Air France"|""|"Paris"|"20150908"|"0900"|"sch/guardian cfm booking will be made"|""|"20150710125957"|"AA00061"|""|386|1
"S006369"|"N"|""|"Air France"|""|"Paris"|"20150908"|"0900"|"Family self-arrange"|""|"20150710130049"|"AA00061"|""|386|1
"S006369"|"Y"|""|"Cathay Pacific CX455"|""|"London Heathrow T1"|"20150908"|"1200"|""|""|"20150710130028"|"AA00061"|""|386|2
"S006369"|"N"|""|""|""|""|"20150710"|""|""|""|"20150710130213"|"AA00061"|""|386|2
"S006369"|"N"|""|"Air France"|""|"paris"|"20150911"|"0900"|""|""|"20150710132613"|"AA00003"|""|387|1
"S006369"|"Y"|""|"British Airways"|""|"London Luton"|"20150911"|"1200"|""|""|"20150710132634"|"AA00003"|""|387|2
"S006369"|"N"|""|"British Airways"|""|"London Heathrow T5"|"20150710"|"0520"|""|""|"20150710133255"|"AA00003"|""|388|1
"S006369"|"Y"|""|"Cathay Pacific CX555"|""|"Birmingham"|"20150710"|"1000"|""|""|"20150710133954"|"AA00061"|""|389|1
"S006369"|"N"|""|"British Airways"|""|"Paris"|"20150710"|"1000"|""|""|"20150710134113"|"AA00061"|""|390|1
"S006369"|"Y"|"School"|"Cathay Pacific CX450"|""|"London Heathrow T1"|"20150903"|"0500"|"sch/guardian cfm booking will be made"|"Terminal 1 arrvial lobby"|"20150710115338"|"AA00061"|""|385|1
"S006369"|"N"|""|"British Airways"|""|"London Heathrow T1"|"20150713"|"0500"|""|""|"20150713102234"|"AA00061"|""|392|1
"S006369"|"Y"|""|"British Airways"|""|"Manchester T1"|"20150713"|"1200"|""|""|"20150713102253"|"AA00061"|""|392|2
"S006369"|"N"|""|"KLM Royal Dutch"|""|"france"|"20150902"|"23:40"|""|""|"20150713142846"|"AA00032"|""|394|1
"S006369"|"N"|""|"Air France"|"100"|"London"|"20150903"|"5:00"|"sch/guardian cfm booking will be made"|"airport t3"|"20150713143017"|"AA00032"|""|394|2
"S033048"|"Y"|"School"|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714123345"|"AA00032"|""|401|1
"S031980"|"N"|""|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714123212"|"AA00032"|""|397|1
"S030634"|"N"|""|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714123258"|"AA00032"|""|399|1
"S032149"|"Y"|"WHG"|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714124110"|"AA00032"|""|405|1
"S032006"|"Y"|"School"|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714124945"|"AA00032"|""|417|1
"S030542"|"Y"|"WHG"|""|""|""|"20150714"|""|"sch/guardian cfm booking will be made"|"Guardianship Company"|"20150714125236"|"AA00032"|""|422|1
"S032151"|"Y"|"Quest"|""|""|"London Heathrow T2"|"20150830"|""|"sch/guardian cfm booking will be made"|"Guardianship Company"|"20150714125441"|"AA00032"|""|426|1
"S030803"|"Y"|"School"|"British Airways"|""|"London Heathrow T1"|"20150904"|"05:35"|"sch/guardian cfm booking will be made"|""|"20150714125614"|"AA00032"|""|428|1
"S031924"|"Y"|"WHG"|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|"Guardianship Company"|"20150714123044"|"AA00032"|""|395|1
"S031133"|"Y"|"School"|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714123136"|"AA00032"|""|396|1
"S006369"|"Y"|""|"Cathay Pacific"|""|"England"|"20150905"|"1000"|""|""|"20150703110803"|""|"Remark"|374|2
"S006369"|"Y"|""|"Cathay Pacific  CX"|""|"London Heathrow T1"|"20150905"|"00:00"|""|""|"20150703112036"|""|""|375|1
"S006369"|"N"|""|"Cathay Pacific  CX"|""|"rome"|"20150905"|"00:00"|""|""|"20150703112143"|""|""|375|1
"S006369"|"Y"|""|"CX hh"|""|"London Heathrow T1"|"20150704"|"00:00"|""|""|"20150703112204"|""|""|375|2
"S006369"|"N"|""|"Air France"|""|"France"|"20150703"|"04:00"|""|""|"20150703112543"|""|""|376|1
"S006369"|"N"|""|"Air France"|""|"France"|"20150703"|"04:00"|""|""|"20150703112622"|""|""|376|1
"S006369"|"N"|""|"Air France"|""|"London Heathrow T3"|"20150703"|"06:00"|""|""|"20150703112600"|""|""|376|2
"S006369"|"N"|""|"British Airways"|""|"France"|"20150903"|"1100"|""|""|"20150703110852"|""|""|374|1
"S006369"|"Y"|""|"Air New Zealand"|""|"Bristol"|"20150703"|""|""|""|"20150703113524"|""|""|376|1
"S006369"|"N"|""|"Air France"|"100"|"Bristol"|"20150703"|"06:00"|"details confirmed"|"arrival"|"20150703113254"|""|""|376|2
"S006369"|"Y"|""|"Cathay Pacific"|""|"London Heathrow T1"|"20150903"|"05:00"|""|""|"20150703114734"|"AA00061"|""|377|1
"S006369"|"Y"|""|"Cathay Pacific CX450"|""|"London Heathrow T1"|"20150903"|"05:00"|""|""|"20150703120050"|"AA00061"|""|377|1
"S006369"|"N"|""|"Air France"|""|"Paris"|"20150703"|"05:00"|""|""|"20150703115515"|"AA00061"|""|378|1
"S006369"|"Y"|""|"Cathay Pacific CX450"|""|"London Heathrow T1"|"20150706"|"05:00"|""|""|"20150703115837"|"AA00061"|""|378|2
"S006369"|"N"|""|"Air France"|""|"Paris"|"20150903"|"05:00"|""|""|"20150703122246"|"AA00061"|""|379|1
"S006369"|"N"|""|"Cathay Pacific CX450"|""|"London Heathrow T1"|"20150906"|"05:00"|""|""|"20150703123039"|"AA00061"|""|379|2
"S006369"|"N"|""|"British Airways"|""|"France"|"20150903"|"1100"|""|""|"20150703113312"|""|""|374|1
"S006369"|"N"|""|"British Airways"|""|"France"|"20150903"|"1100"|""|""|"20150703124519"|"AA00061"|""|374|1
"S006369"|"N"|""|"Air France"|""|"Paris"|"20150903"|"05:00"|""|""|"20150703124714"|"AA00061"|""|380|1
"S006369"|"N"|""|"Cathay Pacific CX450"|""|"London Heathrow T1"|"20150906"|"05:00"|""|""|"20150703124739"|"AA00061"|""|380|2
"S006369"|"N"|""|"Air France"|""|"Paris"|"20150903"|"05:00"|""|""|"20150703124750"|"AA00061"|""|380|1
"S006369"|"N"|""|""|""|""|"20150703"|""|""|""|"20150703125307"|"AA00061"|""|380|2
"S006369"|"N"|""|"Cathay Pacific CX450"|""|"London Heathrow T1"|"20150906"|"05:00"|"sch/guardian cfm booking will be made"|"T1"|"20150703125457"|"AA00061"|""|380|2
"S006369"|"Y"|""|"Air New Zealand"|""|"Bristol"|"20150703"|""|""|""|"20150703113540"|""|""|376|1
"S006369"|"N"|""|"Qantas"|""|"Italy"|"20150904"|"05:00"|""|""|"20150703131122"|"AA00061"|""|381|1
"S006369"|"N"|""|"British Airways"|""|"London Heathrow T1"|"20150707"|"05:00"|""|""|"20150703131140"|"AA00061"|""|381|2
"S006369"|"N"|""|"Qantas"|""|"Italy"|"20150904"|"05:00"|""|""|"20150703131154"|"AA00061"|""|381|1
"S006369"|"Y"|""|"British Airways"|""|"London Heathrow T1"|"20150707"|"05:00"|""|""|"20150703131158"|"AA00061"|""|381|2
"S006369"|"Y"|""|"British Airways"|""|"London Heathrow T1"|"20150907"|"05:00"|""|""|"20150703131330"|"AA00061"|""|381|2
"S006369"|"Y"|"School"|"British Airways BA334"|""|"London Heathrow T1"|"20150904"|"05:00"|"sch/guardian cfm booking will be made"|"Heathrow Terminal 1 Arrvial Area
Pick up by: Mr Robinson
Tel: XX-XXXX-XXXXX"|"20150710110512"|"AA00061"|""|377|1
"S006369"|"N"|""|"Emirate"|""|"Paris"|"20150911"|"0800"|""|""|"20150710111544"|"AA00061"|""|383|1
"S006369"|"Y"|""|"Emirate"|""|"Paris"|"20150911"|"0800"|""|""|"20150710111638"|"AA00061"|""|383|1
"S006369"|"N"|""|"British Airways"|""|"London Heathrow T1"|"20150911"|"1200"|""|""|"20150710111631"|"AA00061"|""|383|2
"S006369"|"Y"|"School"|"Cathay Pacific CX450"|""|"London Heathrow T5"|"20150907"|"0500"|"sch/guardian cfm booking will be made"|"Terminal 5 arrival lobby"|"20150710115108"|"AA00061"|""|384|1
"S006369"|"Y"|""|"British Airways"|""|"Manchester T1"|"20150710"|"0920"|""|""|"20150710133315"|"AA00003"|""|388|2
"S006369"|"Y"|""|"Cathay Pacific"|""|"Birmingham"|"20150710"|"1000"|""|""|"20150710133937"|"AA00061"|""|389|1
"S006369"|"Y"|""|"Cathay Pacific CX555"|""|"Birmingham"|"20150710"|"1400"|""|""|"20150710134004"|"AA00061"|""|389|1
"S006369"|"Y"|""|"Air New Zealand"|""|"London Heathrow T1"|"20150713"|"0500"|""|""|"20150713102058"|"AA00061"|""|391|1
"S006369"|"N"|""|"KLM Royal Dutch"|""|"france"|"20150902"|"23:40"|""|""|"20150713142916"|"AA00032"|""|394|1
"S006369"|"N"|""|"Air France"|""|"London"|"20150903"|"5:00"|""|""|"20150713142911"|"AA00032"|""|394|2
"S006369"|"N"|""|"Air France"|""|"London"|"20150903"|"5:00"|""|""|"20150713142923"|"AA00032"|""|394|2
"S006369"|"N"|""|"Air France"|"100"|"London"|"20150903"|"5:00"|"sch/guardian cfm booking will be made"|"airport t3"|"20150713143009"|"AA00032"|""|394|2
"S006369"|"N"|""|"Cathay Pacific"|""|"London Heathrow T1"|"20150903"|"0500"|""|""|"20150713114021"|"AA00061"|""|393|1
"S006369"|"Y"|""|"British Airways"|""|"Manchester T1"|"20150713"|"1200"|""|""|"20150713102349"|"AA00061"|""|392|2
"S031924"|"Y"|"Others"|""|""|""|"20150714"|""|"sch/guardian cfm booking will be made"|"Guardianship Company"|"20150714123006"|"AA00032"|""|395|1
"S031924"|"Y"|"Others"|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|"Guardianship Company"|"20150714123023"|"AA00032"|""|395|1
"S032467"|"N"|""|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714123318"|"AA00032"|""|400|1
"S032757"|"N"|""|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714123233"|"AA00032"|""|398|1
"S032467"|"Y"|""|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714123441"|"AA00032"|""|400|1
"S031980"|"Y"|"School"|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714123640"|"AA00032"|""|397|1
"S032757"|"Y"|"School"|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714123544"|"AA00032"|""|398|1
"S030634"|"Y"|"School"|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714123735"|"AA00032"|""|399|1
"S032467"|"Y"|"School"|"British Airways"|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714123801"|"AA00032"|""|400|1
"S033048"|"Y"|"School"|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714123359"|"AA00032"|""|402|1
"S032054"|"Y"|"School"|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714123905"|"AA00032"|""|403|1
"S032149"|"Y"|"WHG"|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|"Guardianship Company"|"20150714124135"|"AA00032"|""|405|1
"S030942"|"Y"|"School"|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714124159"|"AA00032"|""|406|1
"S032937"|"Y"|"Quest"|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714124231"|"AA00032"|""|407|1
"S032984"|"Y"|"School"|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714124448"|"AA00032"|""|410|1
"S008482"|"Y"|"School"|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714124506"|"AA00032"|""|411|1
"S031673"|"Y"|"School"|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714124528"|"AA00032"|""|412|1
"S032774"|"Y"|"School"|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714124549"|"AA00032"|""|413|1
"S032554"|"Y"|"School"|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714124617"|"AA00032"|""|414|1
"S032006"|"Y"|"School"|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714125007"|"AA00032"|""|418|1
"S031016"|"Y"|"Quest"|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|"Guardianship Company"|"20150714125102"|"AA00032"|""|419|1
"S032754"|"Y"|"School"|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714125129"|"AA00032"|""|420|1
"S030542"|"Y"|"WHG"|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|"Guardianship Company"|"20150714125242"|"AA00032"|""|422|1
"S031879"|"Y"|"Quest"|""|""|""|"20150714"|""|"sch/guardian cfm booking will be made"|"Guardianship Company"|"20150714130206"|"AA00032"|""|439|1
"S031879"|"Y"|"Quest"|"British Airways BA28"|""|"London Heathrow T1"|"20150902"|"0535"|"sch/guardian cfm booking will be made"|"Guardianship Company"|"20150722152921"|"AA00032"|""|439|1
"S031771"|"Y"|"School"|""|""|""|"20150714"|""|"sch/guardian cfm booking will be made"|""|"20150714125356"|"AA00032"|""|425|1
"S030555"|"Y"|""|"Cathay Pacific CX255"|""|"London Heathrow T3"|"20150828"|"0620"|""|""|"20150722153415"|"AA00032"|""|444|1
"S031981"|"N"|""|""|""|"London Heathrow T3"|"20150726"|"0900"|"sch/guardian cfm booking will be made"|"Mr Paul Fletcher
07846188651
College contact number: 02920493121"|"20150722154228"|"AA00032"|""|446|1
"S031981"|"N"|""|"Air France AF1680"|""|"London Heathrow T4"|"20150726"|"0750"|"sch/guardian cfm booking will be made"|"Mr Paul Fletcher
07846188651
College contact number: 02920493121"|"20150722154449"|"AA00032"|"School's organised 
26.July.2015
Heathrow T3
9am"|446|1
"S032824"|"Y"|"School"|""|""|""|"20150714"|""|"sch/guardian cfm booking will be made"|""|"20150714130223"|"AA00032"|""|440|1
"S031728"|"Y"|"School"|"Virgin Atlantic VS207"|""|"London Heathrow T3"|"20150902"|"0525"|"sch/guardian cfm booking will be made"|""|"20150731182003"|"AA00064"|""|448|1
"S032937"|"Y"|"Quest"|""|""|""|"20150714"|""|"sch/guardian cfm booking will be made"|""|"20150714130542"|"AA00032"|""|407|1
"S006369"|"N"|""|"British Airways"|""|"London Heathrow T5"|"20150901"|"0525"|""|""|"20150811151529"|"AA00065"|"will change flight"|450|1
"S006369"|"N"|""|"British Airways"|"500"|"London Heathrow T5"|"20150901"|"0525"|"confirmation emailed family"|"TESTING"|"20150812150621"|"AA00065"|"will change flight"|450|1
"S007208"|"N"|""|"British Airways"|""|"London Heathrow T5"|"20150905"|"0520"|""|""|"20150904125244"|"AA00003"|"will change flight to Manchester"|452|1
"S007208"|"Y"|""|"British Airways"|""|"Manchester T1"|"20150905"|"1040"|""|""|"20150904125311"|"AA00003"|""|452|2
"S006369"|"N"|""|"British Airways"|""|"London Heathrow T5"|"20151015"|"0520"|""|""|"20151015174303"|"AA00003"|"will change flight"|454|1
"S006369"|"N"|""|"British Airways"|""|"Manchester T1"|"20151015"|"1030"|""|""|"20151015174321"|"AA00003"|""|454|2
"S034025"|"Y"|""|"British Airways"|""|"London Heathrow T5"|"20160904"|"0535"|""|""|"20160718103140"|""|"BA0028"|455|1
"S034025"|"Y"|""|"BA0028"|""|"London Heathrow T5"|"20160904"|"0535"|""|""|"20160718105917"|"AA00007"|"BA0028"|455|1
"S031764"|"Y"|""|"British Airways"|""|"Manchester T3"|"20160911"|"09:05"|""|""|"20160719102410"|"AA00065"|"Parents request 3seats for transportation"|459|1
"S031764"|"N"|""|""|""|""|"20160719"|""|""|""|"20160719102414"|"AA00065"|""|459|2
"S033930"|"N"|""|"British Airways BA0032"|""|"London Heathrow T5"|"20160826"|"04:50"|""|""|"20160720122635"|"AA00065"|""|464|1
"S033930"|"Y"|""|"British Airways 1414"|""|""|"20160826"|"08:30"|""|""|"20160720122823"|"AA00065"|"Arrival location (Airport) : BELFAST - GEORGE BEST CITY APT"|464|2
"S033930"|"N"|""|"British Airways BA0032"|""|"London Heathrow T5"|"20160826"|"04:50"|""|""|"20160720130954"|"AA00065"|""|464|1
"S033930"|"Y"|""|"British Airways 1414"|""|"Belfast George Best City Airport"|"20160826"|"08:30"|""|""|"20160720131007"|"AA00065"|""|464|2
"S030444"|"Y"|""|"British Airways BA32"|""|"London Heathrow T5"|"20160903"|"0450"|""|""|"20160718131154"|"AA00066"|""|456|1
"S030444"|"Y"|"School"|"British Airways BA32"|""|"London Heathrow T5"|"20160903"|"0450"|""|"Andrew would like to take the coach from Heathrow (Route L)  which will be leaving from Terminal 3 at 9am on Saturday 3rd September."|"20160730115418"|"AA00066"|""|456|1
"S034041"|"Y"|""|"British Airways BA32"|""|"London Heathrow T5"|"20160904"|"0450"|""|""|"20160812103917"|"AA00066"|""|468|1
"S034041"|"Y"|""|"British Airways BA 32"|""|"London Heathrow T5"|"20160904"|"0450"|""|""|"20160812104005"|"AA00066"|""|468|1
"S034041"|"Y"|"School"|"British Airways BA 32"|"GBP55"|"London Heathrow T5"|"20160904"|"0450"|"details confirmed"|"Mrs Lynette Harris will meet Luca from his flight. She will be at the arrivals meeting point holding a Bromsgrove school board.  

The emergency contact number is 07584 315977."|"20160812173648"|"AA00066"|""|468|1
"S034041"|"Y"|"School"|"British Airways BA 32"|"GBP55"|"London Heathrow T5"|"20160904"|"0450"|"details confirmed"|"Mrs Lynette Harris will meet Luca from his flight. She will be at the arrivals meeting point holding a Bromsgrove school board.  

The emergency contact number is 07584 315977.

The cost of the transfer will go onto Luca's school bill."|"20160812173730"|"AA00066"|""|468|1
"S034041"|"Y"|"School"|"British Airways BA 32"|"GBP55"|"London Heathrow T5"|"20160904"|"0450"|"details confirmed"|"Mrs Lynette Harris will meet Luca from his flight. She will be at the arrivals meeting point holding a Bromsgrove school board.  

The emergency contact number is 07584 315977.

The cost of the transfer will go onto Luca's school bill."|"20160812173739"|"AA00066"|""|468|1
"S034041"|"Y"|"School"|"British Airways BA 32"|"GBP55"|"London Heathrow T5"|"20160904"|"0450"|"details confirmed"|"Mrs Lynette Harris will meet Luca from his flight. She will be at the arrivals meeting point holding a Bromsgrove school board.  

The emergency contact number is 07584 315977.

The cost of the transfer will go onto Luca's school bill."|"20160812173755"|"AA00066"|""|468|1
"S012650"|"Y"|""|"Emirate EK0007"|""|"London Heathrow T3"|"20160904"|"0705"|""|""|"20160813104943"|"AA00066"|""|469|1
"S012650"|"N"|""|"Emirate EK0383"|""|"Dubai INTL Terminal 3"|"20160903"|"2315"|""|""|"20160813115242"|"AA00066"|""|469|1
"S031363"|"Y"|""|"Cathay Pacific CX0255"|""|"London Heathrow T3"|"20160830"|"0620"|""|""|"20160719171438"|"AA00066"|""|462|1
"S031363"|"Y"|"School"|"Cathay Pacific CX0255"|""|"London Heathrow T3"|"20160830"|"0620"|"details confirmed"|"3 seats are reserved for the family on the school coach collecting the boys at 8:00am on Friday 2nd September from Terminal 3 at Heathrow."|"20160823101933"|"AA00066"|""|462|1
"S030444"|"Y"|"School"|"British Airways BA32"|""|"London Heathrow T5"|"20160903"|"0450"|""|"Andrew will take the coach from Heathrow (Route L)  which will be leaving from Terminal 3 at 9am on Saturday 3rd September."|"20160730115437"|"AA00066"|""|456|1
"S034239"|"Y"|""|"Virgin Atlantic VS207"|""|"London Heathrow T3"|"20160831"|"0530"|""|""|"20160808115601"|"AA00066"|""|467|1
"S036495"|"Y"|""|"British Airways"|""|"London Heathrow T5"|"20180904"|"04:50"|""|""|"20180720145705"|"AA00080"|"BA032"|485|1
"S034239"|"Y"|""|"Virgin Atlantic VS207"|""|"London Heathrow T3"|"20160831"|"0530"|""|"a place has been reserved on the school transfer service for Cheuk Lam Rachel from London Heathrow Terminal 3 on 31 August and the emergency contact details will be confirmed shortly"|"20160824174642"|"AA00066"|""|467|1
"S033130"|"Y"|""|"Cathay Pacific CX0912"|""|"Hong Kong International Terminal 1"|"20160903"|"1045"|""|""|"20160826173309"|"AA00066"|""|472|1
"S033130"|"N"|""|"Cathay Pacific CX0912"|""|"Hong Kong International Terminal 1"|"20160903"|"1045"|""|""|"20160826173350"|"AA00066"|""|473|1
"S033130"|"N"|""|"Cathay Pacific CX0912"|""|"Hong Kong International Terminal 1"|"20160903"|"1045"|"details confirmed"|"Whg confirmed they have arranged Streamline taxis 01273 202020 to pick up Jeremy from Gatwick Airport on 4th September to take him to Lancing College.  The Driver will be waiting at arrivals with a Whitehouse Board with Jeremy's name on it.  As soon as they have the Drivers name and mobile number they will pass this information to us.

The payment for this trip will be deducted from the lodgment held by Head Office."|"20160826181028"|"AA00066"|""|473|1
"S033563"|"N"|""|"Cathay Pacific CX255"|""|"London Heathrow T3"|"20160904"|"0620"|""|""|"20160819181905"|"AA00066"|""|471|1
"S033295"|"N"|""|"Cathay Pacific CX357"|""|"Manchester INTL Terminal 2"|"20160905"|"0650"|""|""|"20160830144407"|"AA00066"|""|474|1
"S033295"|"N"|""|"Cathay Pacific CX357"|""|"Manchester INTL Terminal 2"|"20160905"|"0650"|"confirmation emailed family"|""|"20160830164021"|"AA00066"|""|474|1
"S033295"|"N"|""|"Cathay Pacific CX357"|""|"Manchester INTL Terminal 2"|"20160905"|"0650"|""|"Emmet will be met at Ronaldsway airport by Mrs Wendy Lang, Housemother of Colbourne House. Her  mobile number is +4407624 493608. She will also be collecting other students from Arrivals in the minivan with the KWC logo."|"20160830151355"|"AA00066"|""|474|1
"S033295"|"N"|""|"Cathay Pacific CX357"|""|"Manchester INTL Terminal 2"|"20160905"|"0650"|"confirmation emailed family"|"Emmet will be met at Ronaldsway airport by Mrs Wendy Lang, Housemother of Colbourne House. Her  mobile number is +4407624 493608. She will also be collecting other students from Arrivals in the minivan with the KWC logo."|"20160830163957"|"AA00066"|""|474|1
"S033295"|"N"|""|"Cathay Pacific CX357"|""|"Manchester INTL Terminal 2"|"20160905"|"0650"|"confirmation emailed family"|"Emmet will be met at Ronaldsway airport by Mrs Wendy Lang, Housemother of Colbourne House. Her  mobile number is +4407624 493608. She will also be collecting other students from Arrivals in the minivan with the KWC logo."|"20160830164010"|"AA00066"|""|474|1
"S033295"|"N"|""|"Cathay Pacific CX357"|""|"Manchester INTL Terminal 2"|"20160905"|"0650"|"confirmation emailed family"|"Emmet will be met at Ronaldsway airport by Mrs Wendy Lang, Housemother of Colbourne House. Her  mobile number is +4407624 493608. She will also be collecting other students from Arrivals in the minivan with the KWC logo."|"20160830164030"|"AA00066"|""|474|1
"S033563"|"Y"|""|"Cathay Pacific CX255"|""|"London Heathrow T3"|"20160904"|"0620"|""|""|"20160827102810"|"AA00066"|""|471|1
"S033563"|"Y"|"Quest"|"Cathay Pacific CX255"|""|"London Heathrow T3"|"20160904"|"0620"|"confirmation emailed family"|"Start	Sunday 04/09/2016 06:20	
Details	collection LHR (T3) flight CX255 and take to the host family.	
Taxi	JMC Monmouth Ltd 01600 890998	

End	Tuesday 06/09/2016 18:00	
Details	collection from host family and take to school.	
Taxi	JMC Monmouth Ltd 01600 890998	

Host Family	BRINKWORTH Sam	
Address	12 Lakenheath 
Kingsway	
	Gloucester	
	Glous GL2 2DX	
Phone	01452 446068	
Host Mobile	07583 381414	
Host Payment"|"20160903101511"|"AA00066"|""|471|1
"S033040"|"Y"|""|"BA 32 + BA1382"|""|""|"20170904"|""|""|""|"20170722150141"|"AA00072"|""|478|1
"S033040"|"Y"|""|"BA 32 + BA1382"|""|"Manchester T2"|"20170904"|""|""|""|"20170722152430"|"AA00072"|""|478|1
"S031202"|"N"|""|"CX 251"|""|"Heathrow T3"|"20170828"|""|"confirmation emailed family"|"Bromsgrove staff will be waiting at the arrivals meeting point with a sign.   Student need to look out for the board as they enter arrival hall."|"20170805152525"|"AA00073"|"Elvis will arrive two days earlier and stay with guardian.  Will go back to Heathrow to join the school coach on 31 August, Heathrow T3 at 8.30am"|481|1
"S031202"|"Y"|""|"CX 251"|""|"Heathrow T3"|"20170828"|""|"confirmation emailed family"|"Bromsgrove staff will be waiting at the arrivals meeting point with a sign.   Student need to look out for the board as they enter arrival hall."|"20170805152746"|"AA00073"|"Elvis will arrive two days earlier and stay with guardian.  Will go back to Heathrow to join the school coach on 31 August, Heathrow T3 at 8.30am"|481|1
"S031202"|"Y"|""|""|""|"Heathrow T3"|"20170831"|"8.30"|"confirmation emailed family"|"Bromsgrove staff will be waiting at the arrivals meeting point with a sign.   Student need to look out for the board as they enter arrival hall."|"20170805152832"|"AA00073"|"Elvis will arrive two days earlier and stay with guardian.  Will go back to Heathrow to join the school coach on 31 August, Heathrow T3 at 8.30am"|481|1
